frame_idx,timestamp,depth_raw_mm,depth_ema_mm,depth_kf_mm,depth_corr_mm,beta,gamma_boost,velocity_mm_s,motion_mm,gain,offset_mm,cos_tilt
0,1760757719481,0.045842188480246036,0.045842188480246036,0.045842188480246036,0.04813429790425834,0.2,1.05,0.0,0.0,1.0,0.0,0.9982476975505239
1,1760757719515,0.12663737959952853,0.11855786048760028,0.11019581759891262,0.122837263709849,0.32761968833227656,1.0627679203738614,0.013225645852424977,0.08079519111928249,1.0,0.0,0.9982476975505239
2,1760757719551,-0.04641924250912931,-0.029921532209456356,-0.013634576848328986,-0.029423287423914028,0.4,1.1,-0.022138055192895766,0.15661506010804194,1.0,0.0,0.9982476975505239
3,1760757719571,0.1281577304298692,0.11234980416593664,0.09769658595087097,0.11780761778715983,0.4,1.0721377753133396,0.01694556340358426,0.1417923072781982,1.0,0.0,0.9982476975505239
4,1760757719617,-0.1245312512693328,-0.10084314572580586,-0.07786781944485677,-0.1048083204006401,0.4,1.0857231387419741,-0.055221913716161974,0.22222783722020378,1.0,0.0,0.9982476975505239
5,1760757719647,-0.07053838839813993,-0.07356886413090652,-0.07427592347385951,-0.07727793314731476,0.22086011480479162,1.0521097153898618,-0.05267535418329456,0.007329431046716836,1.0,0.0,0.9982476975505239
6,1760757719682,-0.14547026296998353,-0.13828012308607582,-0.13112537245569672,-0.14350215182596943,0.29800342996838725,1.0598370818687708,-0.08164193762677446,0.07119433949612401,1.0,0.0,0.9982476975505239
7,1760757719710,0.21314364363024194,0.17800126695861015,0.14222492375485357,0.18464086588658077,0.4,1.0823509911206641,0.07866451320667117,0.34426901608593863,1.0,0.0,0.9982476975505239
8,1760757719746,0.017512954881286857,0.03356178608901918,0.04630585900790728,0.03826756709298502,0.4,1.1,0.016254564624351084,0.12471196887356671,1.0,0.0,0.9982476975505239
9,1760757719777,0.02885108366832157,0.029322153910391332,0.03132566529528234,0.03242739880079107,0.3210033665662374,1.0621028756940465,0.005642305383829671,0.017454775339585706,1.0,0.0,0.9982476975505239
10,1760757719816,-0.027398917727438774,-0.021726810563655764,-0.015650394181810724,-0.022239936246602553,0.4,1.092882107546967,-0.028866164026101995,0.058724583022721114,1.0,0.0,0.9982476975505239
