frame_idx,timestamp_ms,depth_raw_mm,depth_ema_mm,depth_kf_mm,depth_corr_mm,sig_mm,conf,conf_ema,vision_state,has_hand,has_main_hand,velocity_mm_s,motion_mm,gain,offset_mm,cos_tilt
0,1767151721112,-0.00892463677666429,-0.00892463677666429,-0.00892463677666429,-0.00892463677666429,-0.00892463677666429,0.9628856778144836,0.5777314066886902,ok,True,True,0.0,0.0,1.0,0.0,0.9804841750435145
1,1767151721145,-0.03156914319397031,-0.022511340627047904,-0.020948918150895647,-0.020948918150895647,-0.020948918150895647,0.9529688358306885,0.8028738641738892,ok,True,True,-0.002471172011018188,0.009057802566922409,1.0,0.0,0.9804841750435145
2,1767151721179,0.241492568580808,0.13589100489766565,0.11770788689939117,0.11770788689939117,0.11770788689939117,0.9582854509353638,0.8961208162307739,ok,True,True,0.03700964774351323,0.10560156368314236,1.0,0.0,0.9804841750435145
3,1767151721213,0.13414956189146165,0.13484613909394325,0.13300705075158628,0.13300705075158628,0.13300705075158628,0.955474853515625,0.9317332386016846,ok,True,True,0.041914933823537025,0.0006965772024815908,1.0,0.0,0.9804841750435145
4,1767151721246,0.05565243786923685,0.08732991835911941,0.09276197476415796,0.09276197476415796,0.09276197476415796,0.9584280848503113,0.9477501463508606,ok,True,True,0.024852377169059945,0.03167748048988256,1.0,0.0,0.9804841750435145
5,1767151721279,-0.30533203004055354,-0.14826725068068436,-0.1204144078808193,-0.1204144078808193,-0.1204144078808193,0.9611650705337524,0.9557991008605957,ok,True,True,-0.0754629967191098,0.15706477935986918,1.0,0.0,0.9804841750435145
6,1767151721312,0.033025173461893244,-0.039491796195137804,-0.04908206423468964,-0.04908206423468964,-0.04908206423468964,0.9512180089950562,0.9530504457412721,ok,True,True,-0.03663602513557359,0.07251696965703106,1.0,0.0,0.9804841750435145
7,1767151721345,-0.2480253362621377,-0.16461192023533774,-0.1514980147793022,-0.1514980147793022,-0.1514980147793022,0.9562423825263977,0.9549656078123474,ok,True,True,-0.0953967438666504,0.08341341602679997,1.0,0.0,0.9804841750435145
8,1767151721379,-0.12846923918274686,-0.14292631160378322,-0.14427207061223232,-0.14427207061223232,-0.14427207061223232,0.9613255262374878,0.9587815588674317,ok,True,True,-0.08880632720346394,0.01445707242103636,1.0,0.0,0.9804841750435145
9,1767151721412,0.11899958247115235,0.014229224841178112,-0.004228994594761448,-0.004228994594761448,-0.004228994594761448,0.9636138677597046,0.9616809442027954,ok,True,True,0.008963723543353688,0.10477035762997423,1.0,0.0,0.9804841750435145
10,1767151721446,-0.40623227234061055,-0.23804767346789507,-0.2113275295996274,-0.2113275295996274,-0.2113275295996274,0.9574710130691528,0.9591549855226098,ok,True,True,-0.1427821755793644,0.16818459887271547,1.0,0.0,0.9804841750435145
11,1767151721479,-0.26761800691609616,-0.2557898735368157,-0.2512656260147208,-0.2512656260147208,-0.2512656260147208,0.9512120485305786,0.9543892233273912,ok,True,True,-0.17012427481465192,0.011828133379280459,1.0,0.0,0.9804841750435145
12,1767151721512,0.19287010048679556,0.013406110877351052,-0.017354275450767287,-0.017354275450767287,-0.017354275450767287,0.9577793478965759,0.956423298068902,ok,True,True,0.026424653729986897,0.1794639896094445,1.0,0.0,0.9804841750435145
13,1767151721549,-0.4667747166553064,-0.2747023856422434,-0.24536165487880005,-0.24536165487880005,-0.24536165487880005,0.9642749428749084,0.961134284952506,ok,True,True,-0.17067581417534777,0.19207233101306298,1.0,0.0,0.9804841750435145
14,1767151721579,-0.11137665997333872,-0.1767069502409006,-0.18514291388858412,-0.18514291388858412,-0.18514291388858412,0.9605932235717773,0.9608096481240689,ok,True,True,-0.11139282483669305,0.06533029026756189,1.0,0.0,0.9804841750435145
15,1767151721612,-0.13564766266376596,-0.1520713776946198,-0.15624019900387764,-0.15624019900387764,-0.15624019900387764,0.9591467380523682,0.9598119020810485,ok,True,True,-0.0808803817248632,0.016423715030853853,1.0,0.0,0.9804841750435145
16,1767151721645,0.11324649848035961,0.007119348010367829,-0.011677768881052819,-0.011677768881052819,-0.011677768881052819,0.9683167338371277,0.9649148011346961,ok,True,True,0.06185262987603782,0.10612715046999179,1.0,0.0,0.9804841750435145
17,1767151721679,-0.08362851860715761,-0.047329371960147436,-0.04306498665875576,-0.04306498665875576,-0.04306498665875576,0.9565255045890808,0.9598812232073269,ok,True,True,0.028375971698428155,0.03629914664701018,1.0,0.0,0.9804841750435145
18,1767151721712,0.05046834020720385,0.011349255340263334,0.00530958764355325,0.00530958764355325,0.00530958764355325,0.957881510257721,0.9586813954375634,ok,True,True,0.07724029439352803,0.03911908486694052,1.0,0.0,0.9804841750435145
19,1767151721745,-0.5799512700486035,-0.3434310598930567,-0.303785174286561,-0.303785174286561,-0.303785174286561,0.9614291787147522,0.9603300654038767,ok,True,True,-0.2524064155703571,0.23652021015554675,1.0,0.0,0.9804841750435145
20,1767151721779,-0.14042369942335514,-0.22162664361123577,-0.23183860607656304,-0.23183860607656304,-0.23183860607656304,0.9568079113960266,0.9582167729991666,ok,True,True,-0.16536386786889734,0.08120294418788063,1.0,0.0,0.9804841750435145
21,1767151721817,-1.0333931427135212,-0.708686543072607,-0.6555875040957218,-0.6555875040957218,-0.6555875040957218,0.9539282321929932,0.9556436485154626,ok,True,True,-0.6282649770076547,0.3247065996409142,1.0,0.0,0.9804841750435145
22,1767151721850,-0.0495008335548827,-0.31317511736197245,-0.35407803333614907,-0.35407803333614907,-0.35407803333614907,0.9585744738578796,0.9574021437209128,ok,True,True,-0.26431812548262884,0.26367428380708974,1.0,0.0,0.9804841750435145
23,1767151721889,-0.7041856991644632,-0.5477814664434668,-0.5269827835085037,-0.5269827835085037,-0.5269827835085037,0.9533544182777405,0.9549735084550094,ok,True,True,-0.4528522370995856,0.15640423272099635,1.0,0.0,0.9804841750435145
24,1767151721924,-0.3638169278330678,-0.4374027432772274,-0.4491699817808277,-0.4491699817808277,-0.4491699817808277,0.9575437903404236,0.956515677586258,ok,True,True,-0.3443687177474057,0.0735858154441596,1.0,0.0,0.9804841750435145
25,1767151721950,-0.8456621382427386,-0.6823583802565341,-0.6574495994015739,-0.6574495994015739,-0.6574495994015739,0.9630340933799744,0.9604267270624878,ok,True,True,-0.5775588346749657,0.16330375798620456,1.0,0.0,0.9804841750435145
26,1767151721979,-0.9060551518044269,-0.8165764431852698,-0.8008704413273116,-0.8008704413273116,-0.8008704413273116,0.960059404373169,0.9602063334488965,ok,True,True,-0.726662027190621,0.08947870861915708,1.0,0.0,0.9804841750435145
27,1767151722012,-0.8811519420820443,-0.8553217425233345,-0.8519291649993996,-0.8519291649993996,-0.8519291649993996,0.9621040225028992,0.961344946881298,ok,True,True,-0.7592806519116673,0.0258301995587098,1.0,0.0,0.9804841750435145
