idx,mcu_ms,host_ms,val
124,452937,1764595497594,77324
125,453297,1764595497954,5665
126,453657,1764595498314,2955
127,454017,1764595498674,75129
128,454377,1764595499034,19817
129,454737,1764595499394,2221
130,455097,1764595499754,70985
131,455457,1764595500114,43167
132,455817,1764595500474,2030
133,456177,1764595500834,57439
134,456537,1764595501194,55015
135,456897,1764595501554,1502
136,457257,1764595501914,57469
137,457617,1764595502274,53912
138,457977,1764595502634,1192
139,458337,1764595502994,50748
140,458697,1764595503354,58968
141,459057,1764595503714,1441
142,459417,1764595504074,53683
143,459777,1764595504434,54363
144,460137,1764595504794,1515
145,460497,1764595505154,49057
146,460857,1764595505514,55943
147,461217,1764595505874,1014
148,461577,1764595506234,46769
149,461937,1764595506594,58462
150,462297,1764595506954,952
151,462657,1764595507314,33541
152,463017,1764595507674,62620
153,463377,1764595508034,1001
154,463737,1764595508394,23332
155,464097,1764595508754,67391
156,464457,1764595509114,1474
157,464817,1764595509474,23007
158,465177,1764595509834,67907
159,465537,1764595510194,1489
160,465897,1764595510554,18354
161,466257,1764595510914,70297
162,466617,1764595511274,1839
163,466977,1764595511634,20442
164,467337,1764595511994,73289
165,467697,1764595512354,1999
166,468057,1764595512714,19449
167,468417,1764595513074,74972
168,468777,1764595513434,2225
169,469137,1764595513794,17149
170,469497,1764595514154,85668
171,469857,1764595514514,4025
172,470217,1764595514874,3809
173,470577,1764595515234,87600
174,470937,1764595515594,4506
175,471297,1764595515954,4998
176,471657,1764595516314,86811
177,472017,1764595516674,2638
178,472377,1764595517034,14309
179,472737,1764595517394,88166
180,473097,1764595517754,2093
181,473457,1764595518114,20543
182,473817,1764595518474,79139
183,474177,1764595518834,2010
184,474537,1764595519194,12620
185,474897,1764595519554,72210
186,475257,1764595519914,2537
187,475617,1764595520274,18056
188,475977,1764595520634,77365
189,476337,1764595520994,1871
190,476697,1764595521354,18556
191,477057,1764595521714,74819
192,477417,1764595522074,2054
193,477777,1764595522434,9245
194,478137,1764595522794,79671
195,478497,1764595523154,2324
196,478857,1764595523514,3769
197,479217,1764595523874,82910
198,479577,1764595524234,4260
199,479937,1764595524594,2293
200,480297,1764595524954,83573
201,480657,1764595525314,10817
202,481017,1764595525674,2069
203,481377,1764595526034,75082
204,481737,1764595526394,18963
205,482097,1764595526754,781
206,482457,1764595527114,808
207,482817,1764595527474,861
208,483177,1764595527834,953
209,483537,1764595528194,985
210,483897,1764595528554,840
211,484257,1764595528914,876
212,484617,1764595529274,927
213,484977,1764595529634,940
214,485337,1764595529994,741
215,485697,1764595530354,945
216,486057,1764595530714,995
217,486417,1764595531074,963
218,486777,1764595531434,803
219,487137,1764595531794,829
220,487497,1764595532154,796
221,487857,1764595532514,749
222,488217,1764595532874,791
223,488577,1764595533234,808
224,488937,1764595533594,839
225,489297,1764595533954,820
226,489657,1764595534314,894
227,490017,1764595534674,823
228,490377,1764595535034,831
229,490737,1764595535394,873
230,491097,1764595535754,900
231,491457,1764595536114,863
