frame_idx,timestamp_ms,depth_raw_mm,depth_ema_mm,depth_kf_mm,depth_corr_mm,sig_mm,conf,conf_ema,vision_state,has_hand,has_main_hand,velocity_mm_s,motion_mm,gain,offset_mm,cos_tilt
0,1767151558427,0.018586886739484183,0.018586886739484183,0.018586886739484183,0.018586886739484183,0.018586886739484183,0.9694894552230835,0.5816936731338501,ok,True,True,0.0,0.0,1.0,0.0,0.9804841750435145
1,1767151558463,0.29529815728964054,0.18461364906957797,0.16552116365413977,0.16552116365413977,0.16552116365413977,0.972490668296814,0.8161718702316284,ok,True,True,0.030197220213827834,0.11068450822006257,1.0,0.0,0.9804841750435145
2,1767151558494,-0.12727477020589897,-0.0025194024957081868,0.017068662335688073,0.017068662335688073,0.017068662335688073,0.9620310664176941,0.9036873879432678,ok,True,True,-0.012334146354976275,0.12475536771019079,1.0,0.0,0.9804841750435145
3,1767151558527,-0.13096456033785597,-0.07958649720099685,-0.06845756041386179,-0.06845756041386179,-0.06845756041386179,0.969483494758606,0.9431650520324707,ok,True,True,-0.04201766804890153,0.05137806313685912,1.0,0.0,0.9804841750435145
4,1767151558561,-0.05395599650905304,-0.06420819678583056,-0.06486016321038819,-0.06486016321038819,-0.06486016321038819,0.9733767509460449,0.9612920713806152,ok,True,True,-0.03996978540071822,0.01025220027677752,1.0,0.0,0.9804841750435145
5,1767151558594,-0.12148145485852728,-0.09857215162944859,-0.09484324048299689,-0.09484324048299689,-0.09484324048299689,0.9735262393951416,0.9686325721893311,ok,True,True,-0.053399908801044095,0.022909303229078692,1.0,0.0,0.9804841750435145
6,1767151558627,-0.13334970504932345,-0.1194386836813735,-0.11681630386525234,-0.11681630386525234,-0.11681630386525234,0.9681909084320068,0.9683675739349364,ok,True,True,-0.06401682442653622,0.013911021367949944,1.0,0.0,0.9804841750435145
7,1767151558660,0.004597869323310869,-0.04501675187856288,-0.05349866622933981,-0.05349866622933981,-0.05349866622933981,0.9736980199813843,0.9715658415628051,ok,True,True,-0.026011107126073116,0.04961462120187375,1.0,0.0,0.9804841750435145
8,1767151558694,-0.0874054958361396,-0.07044999825310891,-0.06860807077696916,-0.06860807077696916,-0.06860807077696916,0.9677674770355225,0.9692868228464355,ok,True,True,-0.03503134734361525,0.016955497583030693,1.0,0.0,0.9804841750435145
9,1767151558729,-0.09065848838238205,-0.0825750923306728,-0.08111187996827303,-0.08111187996827303,-0.08111187996827303,0.9716930985450745,0.970730588265619,ok,True,True,-0.04278173450428858,0.008083396051709255,1.0,0.0,0.9804841750435145
10,1767151558762,-0.10907295502224208,-0.09847380994561437,-0.09665502727459921,-0.09665502727459921,-0.09665502727459921,0.974276065826416,0.9728578748020973,ok,True,True,-0.05311075118483792,0.010599145076627708,1.0,0.0,0.9804841750435145
11,1767151558794,0.013914302039669516,-0.031040942754444044,-0.03871956588649415,-0.03871956588649415,-0.03871956588649415,0.9690226912498474,0.9705567646707474,ok,True,True,-0.006705315885030587,0.04495524479411356,1.0,0.0,0.9804841750435145
12,1767151558827,0.061387302802854225,0.02441600457993491,0.017206818170739692,0.017206818170739692,0.017206818170739692,0.9666352868080139,0.9682038779531074,ok,True,True,0.03935905565085741,0.036971298222919315,1.0,0.0,0.9804841750435145
13,1767151558862,-0.3094883314887087,-0.17592659706125124,-0.15383314064987397,-0.15383314064987397,-0.15383314064987397,0.9702435731887817,0.969427695094512,ok,True,True,-0.10905683185505843,0.13356173442745745,1.0,0.0,0.9804841750435145
14,1767151558894,-0.15321250052602642,-0.16229813914011634,-0.16175009456045905,-0.16175009456045905,-0.16175009456045905,0.9681380391120911,0.9686539015050595,ok,True,True,-0.11290816672678383,0.009085638614089925,1.0,0.0,0.9804841750435145
15,1767151558927,0.21290433901590977,0.0628233477534993,0.036945791239584885,0.036945791239584885,0.036945791239584885,0.971664309501648,0.9704601463030125,ok,True,True,0.07649488330333148,0.15008099126241048,1.0,0.0,0.9804841750435145
16,1767151558960,0.036317420317501715,0.046919791291900756,0.04607939183176435,0.04607939183176435,0.04607939183176435,0.9650357365608215,0.9672055004576978,ok,True,True,0.08287632714846657,0.01060237097439904,1.0,0.0,0.9804841750435145
17,1767151558994,-0.22033564530971095,-0.11343347066906626,-0.09508440532906536,-0.09508440532906536,-0.09508440532906536,0.9629969000816345,0.9646803402320598,ok,True,True,-0.06116914361736009,0.10690217464064469,1.0,0.0,0.9804841750435145
18,1767151559027,0.35032890575301745,0.16482395518418397,0.13523497288626182,0.13523497288626182,0.13523497288626182,0.9768105149269104,0.9719584450489702,ok,True,True,0.17822243416974962,0.18550495056883348,1.0,0.0,0.9804841750435145
19,1767151559060,-0.12921162265834368,-0.011597391521332615,0.005643033010425985,0.005643033010425985,0.005643033010425985,0.9686035513877869,0.9699455088522602,ok,True,True,0.03487214350696008,0.11761423113701107,1.0,0.0,0.9804841750435145
20,1767151559094,-0.09575062865794884,-0.062089333803302345,-0.05432147821000834,-0.05432147821000834,-0.05432147821000834,0.971173882484436,0.9706825330315657,ok,True,True,-0.03133784730656135,0.033661294854646494,1.0,0.0,0.9804841750435145
21,1767151559127,0.06731280689327111,0.015551950614641725,0.007562574798057171,0.007562574798057171,0.007562574798057171,0.9730851650238037,0.9721241122269085,ok,True,True,0.03831107663033456,0.05176085627862939,1.0,0.0,0.9804841750435145
22,1767151559160,0.31408045347536545,0.19466905233107595,0.17375018401899028,0.17375018401899028,0.17375018401899028,0.9684372544288635,0.9699119975480816,ok,True,True,0.22444343610457787,0.1194114011442895,1.0,0.0,0.9804841750435145
23,1767151559196,0.14278683183541901,0.16353972003368178,0.16552989167708923,0.16552989167708923,0.16552989167708923,0.965671181678772,0.9673675080264958,ok,True,True,0.20640309941939597,0.020752888198262764,1.0,0.0,0.9804841750435145
24,1767151559231,0.455936216772814,0.3389776180771611,0.32025262358775264,0.32025262358775264,0.32025262358775264,0.9702450037002563,0.9690940054307522,ok,True,True,0.37903096800892955,0.1169585986956529,1.0,0.0,0.9804841750435145
25,1767151559261,0.32510384517800317,0.3306533543376663,0.3309043004439426,0.3309043004439426,0.3309043004439426,0.9696996212005615,0.9694573748926378,ok,True,True,0.37668166989571283,0.005549509159663124,1.0,0.0,0.9804841750435145
26,1767151559294,0.034828860124079826,0.1531586578095144,0.1745268889807026,0.1745268889807026,0.1745268889807026,0.9648921489715576,0.9667182393399898,ok,True,True,0.1738247292910411,0.11832979768543458,1.0,0.0,0.9804841750435145
27,1767151559327,0.29752237657479214,0.23977688906868103,0.23310425696490703,0.23310425696490703,0.23310425696490703,0.9708303809165955,0.9691855242859532,ok,True,True,0.23798010406407388,0.05774548750611111,1.0,0.0,0.9804841750435145
28,1767151559361,0.28633805944583846,0.2677135912949755,0.2647211288153188,0.2647211288153188,0.2647211288153188,0.9578746557235718,0.9623990031485243,ok,True,True,0.2670859666213874,0.01862446815086294,1.0,0.0,0.9804841750435145
29,1767151559394,0.23110615419956668,0.24574912903773022,0.24887464045746627,0.24887464045746627,0.24887464045746627,0.9622517824172974,0.9623106707097882,ok,True,True,0.23636494451421391,0.014642974838163542,1.0,0.0,0.9804841750435145
30,1767151559427,0.859496954616463,0.61399782438497,0.5739572599725284,0.5739572599725284,0.5739572599725284,0.9713605642318726,0.9677406068230388,ok,True,True,0.6337081381489325,0.24549913023149306,1.0,0.0,0.9804841750435145
31,1767151559460,0.8781872934157217,0.772511505803421,0.7526320629777169,0.7526320629777169,0.7526320629777169,0.9750224947929382,0.9721097396049784,ok,True,True,0.8327051014324836,0.10567578761230068,1.0,0.0,0.9804841750435145
32,1767151559494,1.7619495033859578,1.366174304352943,1.3005645977990574,1.3005645977990574,1.3005645977990574,0.966755211353302,0.9688970226539726,ok,True,True,1.4946877164547407,0.3957751990330147,1.0,0.0,0.9804841750435145
33,1767151559527,2.130152626133346,1.8245612974211847,1.771468790134728,1.771468790134728,1.771468790134728,0.9492584466934204,0.9571138770776413,ok,True,True,2.0342460315870743,0.3055913287121612,1.0,0.0,0.9804841750435145
34,1767151559560,2.432818869013593,2.1895158403766297,2.1503112043568797,2.1503112043568797,2.1503112043568797,0.9578749537467957,0.9575705230791339,ok,True,True,2.435286000736338,0.24330302863696307,1.0,0.0,0.9804841750435145
35,1767151559594,2.7456751397816266,2.523211420019628,2.490565187822466,2.490565187822466,2.490565187822466,0.9670432209968567,0.9632541418297675,ok,True,True,2.771234124864716,0.22246371976199875,1.0,0.0,0.9804841750435145
