frame_idx,timestamp_ms,depth_raw_mm,depth_ema_mm,depth_kf_mm,depth_corr_mm,sig_mm,conf,conf_ema,vision_state,has_hand,has_main_hand,velocity_mm_s,motion_mm,gain,offset_mm,cos_tilt
0,1767153424884,-0.5719929904569409,-0.5719929904569409,-0.5719929904569409,-0.5719929904569409,-0.5719929904569409,0.9622296094894409,0.5773377656936646,ok,True,True,0.0,0.0,1.0,0.0,0.9804841750435145
1,1767153424918,0.16101657907524014,-0.13218724873763227,-0.18276334015539436,-0.18276334015539436,-0.18276334015539436,0.9513344764709473,0.8017357921600342,ok,True,True,0.07999259063788038,0.2932038278128724,1.0,0.0,0.9804841750435145
2,1767153424951,-0.7985242646798133,-0.5319894583029409,-0.4912144777951063,-0.4912144777951063,-0.4912144777951063,0.9588337540626526,0.8959945693016053,ok,True,True,-0.008541711129127771,0.26653480637687244,1.0,0.0,0.9804841750435145
3,1767153424985,0.2717677564004907,-0.049735129480881934,-0.10081741349858092,-0.10081741349858092,-0.10081741349858092,0.9485030770301819,0.9274996739387512,ok,True,True,0.1277068914837875,0.32150288588137266,1.0,0.0,0.9804841750435145
4,1767153425018,0.352276448251664,0.19147181715864559,0.15823482816800555,0.15823482816800555,0.15823482816800555,0.9485201239585876,0.9401119439506531,ok,True,True,0.23210713429993385,0.1608046310930184,1.0,0.0,0.9804841750435145
5,1767153425051,-0.5509462436294854,-0.253979019314233,-0.20561659266567983,-0.20561659266567983,-0.20561659266567983,0.9585889577865601,0.9511981522521973,ok,True,True,0.05792401962654431,0.2969672243152524,1.0,0.0,0.9804841750435145
6,1767153425084,-0.528117822439247,-0.4184623011892414,-0.393776148801029,-0.393776148801029,-0.393776148801029,0.9563018083572388,0.9542603459152221,ok,True,True,-0.04201985403068849,0.1096555212500056,1.0,0.0,0.9804841750435145
7,1767153425118,-0.7033943483805114,-0.5894215295040034,-0.567137067532278,-0.567137067532278,-0.567137067532278,0.9619070887565613,0.9588483916200256,ok,True,True,-0.14187195426001198,0.11397281887650801,1.0,0.0,0.9804841750435145
8,1767153425151,-0.15601800544035252,-0.32937941506581286,-0.35714830045629714,-0.35714830045629714,-0.35714830045629714,0.9523356556892395,0.9549407500615539,ok,True,True,-0.0058828775779500575,0.17336140962546034,1.0,0.0,0.9804841750435145
9,1767153425185,-0.4283038267668221,-0.3887340620864184,-0.3851456071613217,-0.3851456071613217,-0.3851456071613217,0.9658555388450623,0.9614896233316589,ok,True,True,-0.024890313335608122,0.039569764680403685,1.0,0.0,0.9804841750435145
10,1767153425218,-0.022926930540465275,-0.16924978315884656,-0.19398495810389046,-0.19398495810389046,-0.19398495810389046,0.9512258768081665,0.9553313754175634,ok,True,True,0.11558278368431282,0.1463228526183813,1.0,0.0,0.9804841750435145
11,1767153425251,-0.4558852953700332,-0.34123109048555855,-0.3240129998361251,-0.3240129998361251,-0.3240129998361251,0.9657378792762756,0.9615752777327907,ok,True,True,0.011525978463143266,0.11465420488447464,1.0,0.0,0.9804841750435145
12,1767153425289,-0.06769293573955072,-0.17710819763795388,-0.19377975162210095,-0.19377975162210095,-0.19377975162210095,0.9571463465690613,0.958917919034553,ok,True,True,0.11805182107789883,0.10941526189840316,1.0,0.0,0.9804841750435145
13,1767153425320,-0.35428962533482544,-0.28341705425607683,-0.27278508711560245,-0.27278508711560245,-0.27278508711560245,0.9655218124389648,0.9628802550772001,ok,True,True,0.046630092865437955,0.07087257107874861,1.0,0.0,0.9804841750435145
14,1767153425351,0.04216165706765421,-0.08806982746183821,-0.10885349528591315,-0.10885349528591315,-0.10885349528591315,0.9596193432807922,0.9609237079993553,ok,True,True,0.19268548256251325,0.1302314845294924,1.0,0.0,0.9804841750435145
15,1767153425388,-0.389647240431086,-0.2690162752433869,-0.25013703913705476,-0.25013703913705476,-0.25013703913705476,0.9592965245246887,0.9599473979145554,ok,True,True,0.0545045496426963,0.12063096518769911,1.0,0.0,0.9804841750435145
16,1767153425418,-0.1438623884168494,-0.19392394314746442,-0.20008147976591595,-0.20008147976591595,-0.20008147976591595,0.9588533043861389,0.9592909417975055,ok,True,True,0.10126085544593123,0.05006155473061502,1.0,0.0,0.9804841750435145
17,1767153425451,-0.3109776963092371,-0.26415619504452803,-0.2565293716258835,-0.2565293716258835,-0.2565293716258835,0.9580257534980774,0.9585318288178486,ok,True,True,0.041388085393087255,0.046821501264709076,1.0,0.0,0.9804841750435145
18,1767153425484,0.1252164190566109,-0.030532626583844674,-0.05590487448697942,-0.05590487448697942,-0.05590487448697942,0.9580482840538025,0.9582417019594209,ok,True,True,0.24666390043737968,0.15574904564045558,1.0,0.0,0.9804841750435145
19,1767153425518,-0.030323752814341635,-0.03040730232214285,-0.03235683357361417,-0.03235683357361417,-0.03235683357361417,0.9579092264175415,0.9580422166342932,ok,True,True,0.2628738186467487,8.354950780121648e-05,1.0,0.0,0.9804841750435145
20,1767153425551,0.06555331724999824,0.027169069421141803,0.021445513327822942,0.021445513327822942,0.021445513327822942,0.9582073092460632,0.9581412722013553,ok,True,True,0.31165904538119904,0.03838424782885644,1.0,0.0,0.9804841750435145
21,1767153425584,-0.6406104427707014,-0.37349863789396415,-0.32783526787697204,-0.32783526787697204,-0.32783526787697204,0.9645810723304749,0.9620051522788271,ok,True,True,-0.08642018609190893,0.2671118048767373,1.0,0.0,0.9804841750435145
22,1767153425618,-0.08764194126606575,-0.2019846199172251,-0.21647593800024534,-0.21647593800024534,-0.21647593800024534,0.9532349705696106,0.9567430432532973,ok,True,True,0.042520977762829176,0.11434267865115935,1.0,0.0,0.9804841750435145
23,1767153425654,-0.3980383519461283,-0.319616859134567,-0.3078550473140239,-0.3078550473140239,-0.3078550473140239,0.9671413898468018,0.9629820512094001,ok,True,True,-0.06409648207950702,0.0784214928115613,1.0,0.0,0.9804841750435145
24,1767153425684,-0.3416397373590664,-0.33283058606926663,-0.3302631006129249,-0.3302631006129249,-0.3302631006129249,0.9522808194160461,0.9565613121333877,ok,True,True,-0.08776642453068374,0.008809151289799755,1.0,0.0,0.9804841750435145
25,1767153425718,0.48426978185061076,0.1574296346826598,0.10230927885976099,0.10230927885976099,0.10230927885976099,0.9655632972717285,0.9619625032163922,ok,True,True,0.42825731401655687,0.32684014716795096,1.0,0.0,0.9804841750435145
26,1767153425751,1.8194852860034327,1.1546630254751236,1.0381012626510375,1.0381012626510375,1.0381012626510375,0.9596672058105469,0.960585324772885,ok,True,True,1.534823524787603,0.6648222605283092,1.0,0.0,0.9804841750435145
27,1767153425784,5.714185211690408,3.890376337204294,3.5760118547275948,3.5760118547275948,3.5760118547275948,0.9648869633674622,0.9631663079296313,ok,True,True,4.557344604170382,1.8238088744861138,1.0,0.0,0.9804841750435145
28,1767153425818,9.617638331101634,7.326733533542699,6.923035965044813,6.923035965044813,6.923035965044813,0.9573597311973572,0.9596823618902668,ok,True,True,8.483865328590312,2.2909047975589356,1.0,0.0,0.9804841750435145
29,1767153425851,16.0494482967282,12.560362391454,11.959977516962965,11.959977516962965,11.959977516962965,0.9516909718513489,0.954887527866916,ok,True,True,14.38511940355038,3.4890859052742016,1.0,0.0,0.9804841750435145
30,1767153425884,23.984933951177045,19.415105327287826,18.633265353108342,18.633265353108342,18.633265353108342,0.9561156034469604,0.9556243732149426,ok,True,True,22.143721131832535,4.569828623889219,1.0,0.0,0.9804841750435145
31,1767153425918,32.09059824395493,27.02040107728809,26.16340090277852,26.16340090277852,26.16340090277852,0.8972761631011963,0.9206154471466949,ok,True,True,30.722454135373702,5.070197166666841,1.0,0.0,0.9804841750435145
32,1767153425951,39.00080501799869,34.20864344171444,33.4222525692414,33.4222525692414,33.4222525692414,0.5763368010520935,0.714048259489934,ok,True,True,38.65690642196921,4.7921615762842436,1.0,0.0,0.9804841750435145
33,1767153425984,49.122157980106095,43.156752164749435,42.21107371495518,42.21107371495518,42.21107371495518,0.8934221267700195,0.8216725798579854,ok,True,True,48.267465370992575,5.965405815356661,1.0,0.0,0.9804841750435145
34,1767153426018,54.11340376070948,49.730743122325464,49.06911190810543,49.06911190810543,49.06911190810543,0.8275473117828369,0.8251974190128963,ok,True,True,55.03555681827253,4.382660638384017,1.0,0.0,0.9804841750435145
35,1767153426051,55.840852002160645,53.39680845022657,53.11780205058124,53.11780205058124,53.11780205058124,0.8516573905944824,0.841073401961848,ok,True,True,57.90668987934324,2.4440435519340724,1.0,0.0,0.9804841750435145
36,1767153426084,58.462401912222845,56.43616452742434,56.2808574289334,56.2808574289334,56.2808574289334,0.8912635445594788,0.8711874875204264,ok,True,True,59.513580610475856,2.026237384798506,1.0,0.0,0.9804841750435145
37,1767153426118,56.74093664822863,56.61902779990692,56.80310190727873,56.80310190727873,56.80310190727873,0.83466637134552,0.8492748178154825,ok,True,True,57.59962613994494,0.12190884832171633,1.0,0.0,0.9804841750435145
38,1767153426151,53.601442506232125,54.80847662370204,55.2462680654331,55.2462680654331,55.2462680654331,0.7418456077575684,0.784817291780734,ok,True,True,53.02709038491951,1.2070341174699166,1.0,0.0,0.9804841750435145
39,1767153426184,51.80435378654276,53.00600292140648,53.45413891699943,53.45413891699943,53.45413891699943,0.7988754510879517,0.7932521873650646,ok,True,True,48.327336920052986,1.2016491348637146,1.0,0.0,0.9804841750435145
40,1767153426218,47.521093671679445,49.71505737157025,50.31316805786488,50.31316805786488,50.31316805786488,0.7618210911750793,0.7743935296510734,ok,True,True,42.03136934538921,2.1939636998908085,1.0,0.0,0.9804841750435145
41,1767153426251,41.2512551476398,44.63677603721199,45.42788990043368,45.42788990043368,45.42788990043368,0.6864921450614929,0.7216526988973251,ok,True,True,33.67552701782772,3.3855208895721844,1.0,0.0,0.9804841750435145
42,1767153426284,35.4074379530882,39.099173186737715,39.93195539407947,39.93195539407947,39.93195539407947,0.931786298751831,0.8477328588100287,ok,True,True,24.852436616563686,3.691735233649517,1.0,0.0,0.9804841750435145
43,1767153426317,26.204302484192585,31.36225076521064,32.41249344703837,32.41249344703837,32.41249344703837,0.9412676095962524,0.9038537092817629,ok,True,True,13.694172501533961,5.157948281018054,1.0,0.0,0.9804841750435145
44,1767153426351,16.070839883754907,22.1874042363372,23.380935333274806,23.380935333274806,23.380935333274806,0.9280710816383362,0.918384132695707,ok,True,True,0.9811488492869778,6.116564352582294,1.0,0.0,0.9804841750435145
45,1767153426384,7.454122415691015,13.34743514394949,14.47209037055455,14.47209037055455,14.47209037055455,0.9549622535705566,0.9403310052206167,ok,True,True,-11.026085347741775,5.893312728258475,1.0,0.0,0.9804841750435145
46,1767153426417,4.0238072916584375,7.753258432574858,8.462794699822327,8.462794699822327,8.462794699822327,0.9628064036369324,0.9538162442704061,ok,True,True,-18.617381203192195,3.729451140916421,1.0,0.0,0.9804841750435145
47,1767153426451,1.7400628407798917,4.1453410774978785,4.558302251475228,4.558302251475228,4.558302251475228,0.9518372416496277,0.9526288426979391,ok,True,True,-23.044138657432022,2.4052782367179866,1.0,0.0,0.9804841750435145
48,1767153426484,0.6310969913538892,2.036794625811485,2.232640148859021,2.232640148859021,2.232640148859021,0.9618911147117615,0.9581862059062325,ok,True,True,-25.147191621513535,1.4056976344575958,1.0,0.0,0.9804841750435145
49,1767153426517,0.8592375198399202,1.3302603622285463,1.3374240758813203,1.3374240758813203,1.3374240758813203,0.9639037251472473,0.9616167174508414,ok,True,True,-25.224240525320166,0.471022842388626,1.0,0.0,0.9804841750435145
50,1767153426551,1.0708659501186113,1.1746237149625853,1.098902974861547,1.098902974861547,1.098902974861547,0.9465762376785278,0.9525924295874533,ok,True,True,-24.40864927438198,0.10375776484397403,1.0,0.0,0.9804841750435145
51,1767153426586,2.4701642579650787,1.9519480407640812,1.7658237810649524,1.7658237810649524,1.7658237810649524,0.9610764384269714,0.9576828348911641,ok,True,True,-22.401251086462345,0.5182162172009974,1.0,0.0,0.9804841750435145
52,1767153426618,4.0088642163576775,3.1860977461202387,2.9441141770624757,2.9441141770624757,2.9441141770624757,0.9609560966491699,0.9596467919459676,ok,True,True,-19.788261215471724,0.8227664702374389,1.0,0.0,0.9804841750435145
53,1767153426651,6.203099646184669,4.996298886158897,4.69349217032838,4.69349217032838,4.69349217032838,0.9487223625183105,0.9530921342893734,ok,True,True,-16.51491638732224,1.2068007600257724,1.0,0.0,0.9804841750435145
54,1767153426684,10.060487862312975,8.034812271851344,7.600260360017673,7.600260360017673,7.600260360017673,0.9680575132369995,0.962071361657949,ok,True,True,-11.812732073784591,2.0256755904616313,1.0,0.0,0.9804841750435145
55,1767153426725,13.881547163450474,11.542853206810822,11.058685657433745,11.058685657433745,11.058685657433745,0.9562298655509949,0.9585664639937765,ok,True,True,-6.568926871882311,2.338693956639652,1.0,0.0,0.9804841750435145
56,1767153426751,19.494309929832404,16.31372724062377,15.70255978851289,15.70255978851289,15.70255978851289,0.9642831087112427,0.9619964508242562,ok,True,True,0.055809984861090456,3.1805826892086344,1.0,0.0,0.9804841750435145
57,1767153426784,28.816817581034474,23.81558144487019,22.91000913914395,22.91000913914395,22.91000913914395,0.9311229586601257,0.9434723555257779,ok,True,True,9.879099027949175,5.001236136164284,1.0,0.0,0.9804841750435145
