frame_idx,timestamp,depth_raw_mm,depth_ema_mm,depth_kf_mm,depth_corr_mm,beta,gamma_boost,velocity_mm_s,motion_mm,gain,offset_mm,cos_tilt
0,1760756156250,-0.4586923660301958,-0.4586923660301958,-0.4586923660301958,-0.48162698433170564,0.2,1.05,0.0,0.0,1.0,0.0,0.9982476975505239
1,1760756156281,0.1552659968823512,0.09387016059109653,0.030327441136869915,0.08833314977856868,0.4,1.1,0.10050097986683329,0.613958362912547,1.0,0.0,0.9982476975505239
2,1760756156312,-0.2793967341746529,-0.24207004469807794,-0.21011824554664796,-0.25499844823305123,0.4,1.0721895183593055,0.03112436232245462,0.3097241753115228,1.0,0.0,0.9982476975505239
3,1760756156343,-0.05492436749437107,-0.07363893521474174,-0.08930041279356217,-0.08310499414127431,0.4,1.1,0.07289724848056864,0.15519387805227688,1.0,0.0,0.9982476975505239
4,1760756156376,-0.3212813120964832,-0.29651707440830904,-0.2723252740218727,-0.3078224003586241,0.34441401805619487,1.0644427928809423,-0.003091278495053279,0.23198089930292104,1.0,0.0,0.9982476975505239
5,1760756156410,-0.06982845338281783,-0.09249731548536695,-0.11321855435557293,-0.10544876536311798,0.4,1.1,0.07153876338709383,0.20249682063905483,1.0,0.0,0.9982476975505239
6,1760756156435,-0.05291540695174944,-0.05687359780511119,-0.06307573304632924,-0.06331058852156357,0.4,1.0728498417775088,0.09664860680073792,0.06030314740382349,1.0,0.0,0.9982476975505239
7,1760756156485,-0.3241226967465412,-0.2973977868523982,-0.2701459109685602,-0.3087895972734049,0.36111679663013,1.0661231373180384,-0.025461455611479528,0.26104696370021196,1.0,0.0,0.9982476975505239
8,1760756156513,-0.21705400801290942,-0.22508838589685828,-0.23034543723981726,-0.23949948070582483,0.2489206533725775,1.054892192796171,0.00028324202928947315,0.053091902955650805,1.0,0.0,0.9982476975505239
9,1760756156548,-0.05662079658080631,-0.07346755551241149,-0.09140069734535983,-0.08523761074349226,0.4,1.1,0.09527204596795014,0.17372464065901094,1.0,0.0,0.9982476975505239
10,1760756156575,-0.37493870268962176,-0.34479158797190074,-0.3155092915462515,-0.3583114262223045,0.35135112535503055,1.0651670735734107,-0.07102452868354597,0.28353800534426193,1.0,0.0,0.9982476975505239
11,1760756156600,-0.08499561389073927,-0.1109752112988554,-0.13455215385862587,-0.12620249165861838,0.4,1.1,0.07146173007787221,0.23051367765551223,1.0,0.0,0.9982476975505239
12,1760756156651,0.15274578373834277,0.12637368423462295,0.09695579687394162,0.1297406587761455,0.4,1.0877732028191827,0.2594325240435956,0.28729793759696864,1.0,0.0,0.9982476975505239
13,1760756156680,0.12313454551014488,0.12345845938259269,0.12142973179895579,0.1284741212174266,0.2429298050254038,1.0544158578561047,0.2730607856983972,0.02617874863620326,1.0,0.0,0.9982476975505239
14,1760756156703,-0.18870928191089734,-0.15749250778154833,-0.12480976869262572,-0.16283451395947254,0.4,1.0828953600759788,0.04338572379854261,0.31013901370985314,1.0,0.0,0.9982476975505239
15,1760756156733,-0.3438523994092612,-0.3252164102464899,-0.3023403236663734,-0.3357849889218427,0.3275907354853874,1.0628148955819063,-0.12404896303896046,0.2190426307166355,1.0,0.0,0.9982476975505239
16,1760756156775,-0.03447694483352055,-0.06355089137481748,-0.09104938830578752,-0.0752624520085688,0.4,1.1,0.08475663752880033,0.2678633788328529,1.0,0.0,0.9982476975505239
