frame_idx,timestamp,depth_raw_mm,depth_ema_mm,depth_kf_mm,depth_corr_mm,beta,gamma_boost,velocity_mm_s,motion_mm,gain,offset_mm,cos_tilt
0,1760754476371,-0.034337733355141425,-0.034337733355141425,-0.034337733355141425,-0.0360546200228985,0.2,1.05,0.0,0.0,1.0,0.0,0.9993569381572749
1,1760754476408,0.08878916677634709,0.07647647676319823,0.06373323789727828,0.07948984610405141,0.4,1.0777464480056667,0.020155070536832055,0.12312690013148851,1.0,0.0,0.9993569381572749
2,1760754476445,0.021452534355822193,0.026954928596559794,0.031294403770382034,0.029804046338771928,0.4,1.0894225124333106,0.010732812089012578,0.042280703541456084,1.0,0.0,0.9993569381572749
3,1760754476478,0.17339326590082005,0.15874943217039403,0.14405285734022916,0.16500944661860942,0.3639775062982115,1.0664202200627124,0.04993207309136556,0.14209886213043801,1.0,0.0,0.9993569381572749
4,1760754476505,-0.005242965597302412,0.011156274179467228,0.026683704487345777,0.015304340098835153,0.4,1.1,0.001159078193728423,0.14929582293753157,1.0,0.0,0.9993569381572749
5,1760754476548,-0.04847710481029064,-0.04251376691131486,-0.03454038873073502,-0.04336538635129344,0.4,1.0810246815085107,-0.027558005340039864,0.07516080929763641,1.0,0.0,0.9993569381572749
6,1760754476580,0.15172307432668608,0.132299390202886,0.11301744485884897,0.1380836184633118,0.4,1.0745832252330654,0.05050650139330992,0.18626346305742109,1.0,0.0,0.9993569381572749
7,1760754476602,-0.07500118597703717,-0.05427112835904485,-0.03488603065110406,-0.05602530205962504,0.4,1.1,-0.03635414266192842,0.18801863083588616,1.0,0.0,0.9993569381572749
8,1760754476635,-0.1933450258061108,-0.17943763606140423,-0.16302277204106708,-0.18563115515340398,0.3640874483666187,1.0664612781047371,-0.11674059572252482,0.15845899515500672,1.0,0.0,0.9993569381572749
9,1760754476682,-0.07822004985403433,-0.08834180847477131,-0.09732416654255954,-0.09611493911943753,0.4,1.0717243367137397,-0.06916257189624994,0.08480272218703275,1.0,0.0,0.9993569381572749
10,1760754476715,-0.10516107150630552,-0.1034791452031521,-0.10303978975299335,-0.10882938966243248,0.21501191902754827,1.0515334378712229,-0.07165770770642726,0.007836904963745978,1.0,0.0,0.9993569381572749
11,1760754476743,0.210220925576148,0.178850918498218,0.1464565926899012,0.18569821697445882,0.4,1.0798773281450487,0.12411603512829486,0.31326071532914135,1.0,0.0,0.9993569381572749
12,1760754476781,0.2321845527810913,0.22685118935280396,0.21817439400571592,0.23477888127363242,0.27411369034879407,1.057492170113966,0.17955795352553963,0.0857279600911901,1.0,0.0,0.9993569381572749
13,1760754476813,0.05626096405652701,0.0733199865861547,0.09045883383452094,0.0844576545156557,0.4,1.1,0.06442534693688912,0.16191342994918892,1.0,0.0,0.9993569381572749
14,1760754476848,-0.0829382329074211,-0.06731241095806352,-0.04916608229556427,-0.06843169218681182,0.4,1.0918508962780873,-0.06309637477300362,0.17339706674194205,1.0,0.0,0.9993569381572749
15,1760754476872,0.19518517671738242,0.16893541794983782,0.14397950321054412,0.1768144140120596,0.4,1.075109499323144,0.11956099341290574,0.2443512590129467,1.0,0.0,0.9993569381572749
16,1760754476912,-0.016283704407565217,0.002238207828175083,0.018734139075043343,0.005199701850199912,0.4,1.1,-0.005698319471484414,0.16026320761810933,1.0,0.0,0.9993569381572749
17,1760754476937,-0.08195376529417149,-0.07353456798193683,-0.06312289024201581,-0.07592781973782785,0.4,1.0746240399909863,-0.08743300152308403,0.10068790436921483,1.0,0.0,0.9993569381572749
18,1760754476983,-0.18486247430042707,-0.17372968366857805,-0.16156499655003445,-0.18001309328106516,0.3319863365464705,1.0632822671404052,-0.1858521905737051,0.12173958405841126,1.0,0.0,0.9993569381572749
19,1760754477012,-0.05835719558800357,-0.06989444439606102,-0.08093856662808678,-0.0780487242948359,0.4,1.085426870177505,-0.09402277366115191,0.10320780096203089,1.0,0.0,0.9993569381572749
20,1760754477047,0.05131273461100761,0.03919201671030075,0.025293978018526675,0.039271628721070956,0.4,1.1,0.024438364429871143,0.1322513012390944,1.0,0.0,0.9993569381572749
21,1760754477080,-0.07476191392109674,-0.06336652085795699,-0.05328656867436202,-0.06662910048145713,0.4,1.0768042443795771,-0.0634355620244839,0.10005589193962341,1.0,0.0,0.9993569381572749
22,1760754477106,-0.021504834941752798,-0.025691003533373218,-0.0290354753599161,-0.028094058193015668,0.4,1.0795765883165491,-0.033677048180314466,0.031781733732609216,1.0,0.0,0.9993569381572749
23,1760754477143,0.08479445432991463,0.07374590854358584,0.06205770316768329,0.07662341758270476,0.4,1.076891484627571,0.07227319029550663,0.11382992968983073,1.0,0.0,0.9993569381572749
24,1760754477183,0.04322450583435023,0.046276646105273794,0.04832152555555641,0.04961025601548067,0.28721941206451107,1.0587459807520596,0.0534212124631769,0.01883319733333306,1.0,0.0,0.9993569381572749
25,1760754477212,-0.31117282366376336,-0.27542787668685964,-0.2388549724824662,-0.287404937923008,0.4,1.0732790728681776,-0.2889656693943774,0.3594943492193198,1.0,0.0,0.9993569381572749
