frame_idx,timestamp_ms,depth_raw_mm,depth_ema_mm,depth_kf_mm,depth_corr_mm,sig_mm,conf,conf_ema,vision_state,has_hand,has_main_hand,velocity_mm_s,motion_mm,gain,offset_mm,cos_tilt
0,1767151815368,-0.02695161797926347,-0.02695161797926347,-0.02695161797926347,-0.02695161797926347,-0.02695161797926347,0.9876275062561035,0.5925765037536621,ok,True,True,0.0,0.0,1.0,0.0,0.9804841750435145
1,1767151815402,-0.06501622863962332,-0.04979038437547938,-0.04716400771061735,-0.04716400771061735,-0.04716400771061735,0.9871535301208496,0.8293227195739745,ok,True,True,-0.00415395234237905,0.015225844264143945,1.0,0.0,0.9804841750435145
2,1767151815435,0.03987841263506001,0.0040108938308442525,-0.001934959799849638,-0.001934959799849638,-0.001934959799849638,0.9800654649734497,0.9197683668136596,ok,True,True,0.008756219362084861,0.03586751880421575,1.0,0.0,0.9804841750435145
3,1767151815469,0.2776514773534274,0.1681952439443941,0.14855641329315591,0.14855641329315591,0.14855641329315591,0.9845003485679626,0.9586075558662415,ok,True,True,0.06113765227248086,0.10945623340903327,1.0,0.0,0.9804841750435145
4,1767151815502,0.41515075946703894,0.316368553257981,0.2972393263957619,0.2972393263957619,0.2972393263957619,0.9801877737045288,0.9715556865692139,ok,True,True,0.12122420012021859,0.09878220620905792,1.0,0.0,0.9804841750435145
5,1767151815542,-0.004651951761205759,0.12375625024646895,0.1442002802218866,0.1442002802218866,0.1442002802218866,0.9801197052001953,0.9766940977478027,ok,True,True,0.04759255951888994,0.12840820200767472,1.0,0.0,0.9804841750435145
6,1767151815573,0.2539609556650682,0.20187907349762851,0.1954318837508856,0.1954318837508856,0.1954318837508856,0.9870908260345459,0.9829321347198486,ok,True,True,0.07369452580993338,0.0520818821674397,1.0,0.0,0.9804841750435145
7,1767151815602,-0.1528067960315902,-0.010932448219902705,0.013024236744440254,0.013024236744440254,0.013024236744440254,0.9820253252983093,0.982388049066925,ok,True,True,-0.03365046242702917,0.1418743478116875,1.0,0.0,0.9804841750435145
8,1767151815635,0.020975422379598194,0.008212274139797835,0.008634874511204467,0.008634874511204467,0.008634874511204467,0.9788550138473511,0.9802682279351806,ok,True,True,-0.03572001017822474,0.012763148239800359,1.0,0.0,0.9804841750435145
9,1767151815668,-0.22299901858858476,-0.13051450149723173,-0.11474311312565137,-0.11474311312565137,-0.11474311312565137,0.9824990034103394,0.9816066932202758,ok,True,True,-0.11925837349591559,0.09248451709135302,1.0,0.0,0.9804841750435145
