frame_idx,timestamp_ms,depth_raw_mm,depth_ema_mm,depth_kf_mm,depth_corr_mm,sig_mm,conf,conf_ema,vision_state,has_hand,has_main_hand,velocity_mm_s,motion_mm,gain,offset_mm,cos_tilt
0,1767151255065,-0.17799806226710552,-0.17799806226710552,-0.17799806226710552,-0.17799806226710552,-0.17799806226710552,0.9410008192062378,0.5646004915237427,ok,True,True,0.0,0.0,1.0,0.0,0.9804841750435145
1,1767151255098,-0.2853985423229933,-0.24243835030063815,-0.23502794704889773,-0.23502794704889773,-0.23502794704889773,0.9315910339355469,0.7847948169708252,ok,True,True,-0.011720505423831693,0.042960192022355126,1.0,0.0,0.9804841750435145
2,1767151255132,-0.29557132820081855,-0.27431813704074637,-0.269810719440618,-0.269810719440618,-0.269810719440618,0.9477935433387756,0.8825940527915954,ok,True,True,-0.021507415559153788,0.021253191160072182,1.0,0.0,0.9804841750435145
3,1767151255165,-0.6962296610341276,-0.5274650514367751,-0.49775473545647275,-0.49775473545647275,-0.49775473545647275,0.9395105242729187,0.9167439356803894,ok,True,True,-0.10075189558478895,0.1687646095973525,1.0,0.0,0.9804841750435145
4,1767151255199,-0.5914614611658354,-0.5658628972742112,-0.5583912110075095,-0.5583912110075095,-0.5583912110075095,0.9371448159217834,0.9289844638252258,ok,True,True,-0.12422110516660131,0.025598563891624182,1.0,0.0,0.9804841750435145
5,1767151255232,-0.2645989309716657,-0.38510451749268393,-0.40553743595708885,-0.40553743595708885,-0.40553743595708885,0.935470700263977,0.9328762056884766,ok,True,True,-0.050629484012828296,0.12050558652101823,1.0,0.0,0.9804841750435145
6,1767151255265,-0.16082502034453944,-0.2505368192037972,-0.26854637915134016,-0.26854637915134016,-0.26854637915134016,0.9356861114501953,0.9345621491455078,ok,True,True,0.022283668094223733,0.08971179885925779,1.0,0.0,0.9804841750435145
7,1767151255299,-0.6364171284745075,-0.4820650047662234,-0.4574841545296312,-0.4574841545296312,-0.4574841545296312,0.939909815788269,0.9377707491311646,ok,True,True,-0.0878580766183211,0.1543521237082841,1.0,0.0,0.9804841750435145
8,1767151255332,-0.42010461882269345,-0.4448887732001054,-0.4466665354359729,-0.4466665354359729,-0.4466665354359729,0.9520381689071655,0.9463312009967653,ok,True,True,-0.07915206477750357,0.024784154377411938,1.0,0.0,0.9804841750435145
9,1767151255365,-0.510906790621429,-0.4844995836528995,-0.4804761447878266,-0.4804761447878266,-0.4804761447878266,0.940344512462616,0.9427391878762756,ok,True,True,-0.10046353652482572,0.02640720696852944,1.0,0.0,0.9804841750435145
10,1767151255399,-0.5471322535524645,-0.5220791855926386,-0.5177131755201155,-0.5177131755201155,-0.5177131755201155,0.9307495951652527,0.9355454322496619,ok,True,True,-0.1252584675439153,0.02505306795982598,1.0,0.0,0.9804841750435145
11,1767151255432,-0.06590200816478656,-0.24837287913592737,-0.2795406525702684,-0.2795406525702684,-0.2795406525702684,0.9382559061050415,0.9371717165628897,ok,True,True,0.06310265770904464,0.18247087097114081,1.0,0.0,0.9804841750435145
12,1767151255465,-0.33190024319162853,-0.29848929756934806,-0.2960939302067051,-0.2960939302067051,-0.2960939302067051,0.9332106113433838,0.9347950534311862,ok,True,True,0.04779703431484497,0.033410945622280475,1.0,0.0,0.9804841750435145
13,1767151255499,0.06351077127645197,-0.08128925626186805,-0.10551496711882119,-0.10551496711882119,-0.10551496711882119,0.9454506039619446,0.9411883837496413,ok,True,True,0.21053663966898356,0.14480002753832,1.0,0.0,0.9804841750435145
14,1767151255539,-0.7019310189950331,-0.45367431390176705,-0.4133715815492546,-0.4133715815492546,-0.4133715815492546,0.9408785700798035,0.9410024955477385,ok,True,True,-0.07268725177449609,0.24825670509326603,1.0,0.0,0.9804841750435145
15,1767151255578,-0.5371951084774588,-0.503786790647182,-0.4938145773969882,-0.4938145773969882,-0.4938145773969882,0.9350497722625732,0.9374308615766394,ok,True,True,-0.1456758897906797,0.03340831783027676,1.0,0.0,0.9804841750435145
16,1767151255619,-0.580127713283874,-0.5495913442291972,-0.5438272121327481,-0.5438272121327481,-0.5438272121327481,0.9509299993515015,0.9455303442415566,ok,True,True,-0.18944493895625175,0.030536369054676826,1.0,0.0,0.9804841750435145
17,1767151255651,-0.5189070832439898,-0.5311807876380727,-0.5333248051972926,-0.5333248051972926,-0.5333248051972926,0.9369221329689026,0.9403654174779642,ok,True,True,-0.1726137809149335,0.01227370439408293,1.0,0.0,0.9804841750435145
