frame_idx,timestamp,depth_raw_mm,depth_ema_mm,depth_kf_mm,depth_corr_mm,beta,gamma_boost,velocity_mm_s,motion_mm,gain,offset_mm,cos_tilt
0,1760757297074,-0.06659627034281089,-0.06659627034281089,-0.06659627034281089,-0.06992608385995144,0.2,1.05,0.0,0.0,1.0,0.0,0.9982476975505239
1,1760757297106,-0.07004335227641711,-0.0696986440830565,-0.06934188216975054,-0.07303195374081417,0.20984341563110295,1.0509845954822843,-0.0005642648311934975,0.0034470819336062247,1.0,0.0,0.9982476975505239
2,1760757297140,0.06658830957964784,0.052959614213377415,0.038785946049331096,0.054440660920368554,0.4,1.0908445572574301,0.030210877149315925,0.13593019174939838,1.0,0.0,0.9982476975505239
3,1760757297173,0.04544729947354911,0.04619853094753194,0.045457840533269435,0.04786231973227268,0.22936226285936845,1.0529507101995408,0.03218647467500765,0.006661353424218017,1.0,0.0,0.9982476975505239
4,1760757297208,0.25771514892576847,0.2365634871279448,0.21463498766156974,0.2456798781323167,0.3648733743714402,1.0665328170375499,0.10106577867959118,0.21225730839249904,1.0,0.0,0.9982476975505239
5,1760757297243,0.3123583989932647,0.3047789078067327,0.2947857062325273,0.31627159323313453,0.2627767217089233,1.0563393480458314,0.1370574998643716,0.09772341133169493,1.0,0.0,0.9982476975505239
6,1760757297276,0.19206983821484971,0.203340745174038,0.2143764259249315,0.22013362278271342,0.3070948024401654,1.06075105064041,0.09237865865234407,0.1027158680176776,1.0,0.0,0.9982476975505239
7,1760757297299,-0.06802664548225218,-0.04088990641662317,-0.01125155537952538,-0.03735775056267771,0.4,1.1,-0.04042470909973045,0.2824030714071837,1.0,0.0,0.9982476975505239
8,1760757297342,-0.19739500479211988,-0.1817444949545702,-0.16237444185857994,-0.18812347800777607,0.388801928782747,1.068941070335674,-0.1352832386649423,0.1861434494125945,1.0,0.0,0.9982476975505239
9,1760757297370,-0.06110954079317179,-0.07317303620931162,-0.08388602542453949,-0.08099590047166176,0.4,1.0831886726548732,-0.07853835583060167,0.10126490106540814,1.0,0.0,0.9982476975505239
10,1760757297403,-0.45105494932811696,-0.4132667580162364,-0.37597287856840633,-0.4300432001762953,0.3632396596954881,1.0664546159863755,-0.29033337072593596,0.36716892390357747,1.0,0.0,0.9982476975505239
