frame_idx,timestamp,depth_raw_mm,depth_ema_mm,depth_kf_mm,depth_corr_mm,beta,gamma_boost,velocity_mm_s,motion_mm,gain,offset_mm,cos_tilt
0,1760757535078,0.5218598296343915,0.5218598296343915,0.5218598296343915,0.5479528211161111,0.2,1.05,0.0,0.0,1.0,0.0,0.9982476975505239
1,1760757535105,0.46846819505551857,0.47380735851340583,0.479333221279007,0.5018476151508828,0.2228071953566582,1.0522846524737317,-0.008739862368538104,0.053391634578872915,1.0,0.0,0.9982476975505239
2,1760757535146,0.8796183713053464,0.8390372700261524,0.7973233860362596,0.8698616251845583,0.2911360135441471,1.0591504262363691,0.0818330710097018,0.40028515002633935,1.0,0.0,0.9982476975505239
3,1760757535176,0.5040544746129082,0.5375527541542325,0.567906100474357,0.5814645566328436,0.3163650543629851,1.061636898500547,0.0008734761076821529,0.29326891142335143,1.0,0.0,0.9982476975505239
4,1760757535209,0.6990669529026803,0.6829155330278355,0.6696475798677594,0.7130254644813162,0.2375883168602732,1.0537779788525017,0.04254925883202234,0.13116085242832332,1.0,0.0,0.9982476975505239
5,1760757535242,0.5205244950426694,0.5367635988411861,0.5522301377194754,0.5743969976664709,0.25731686303446283,1.0557376062096102,-0.013155347031010602,0.14912308482508996,1.0,0.0,0.9982476975505239
6,1760757535278,0.590566101433136,0.5851858511739411,0.5813475593098104,0.6132346652902837,0.21298633947898293,1.0512997068767453,0.0023842863268159487,0.03833596371366066,1.0,0.0,0.9982476975505239
7,1760757535309,0.3861705290709772,0.4060720612812736,0.426189422911908,0.4390499119771625,0.3012147122895225,1.0601609620958834,-0.0877574820694942,0.1951770302388332,1.0,0.0,0.9982476975505239
8,1760757535339,0.1583070918143635,0.18308358876105452,0.21058838241194094,0.2056042072255817,0.4,1.0839766353730598,-0.22245325542582828,0.26788233109754445,1.0,0.0,0.9982476975505239
9,1760757535376,0.30181295604332603,0.2899400193150989,0.2800208772064963,0.3017435282406237,0.2607057349163258,1.0561470344522308,-0.1699132457738298,0.09122457363138509,1.0,0.0,0.9982476975505239
10,1760757535410,0.645300220989784,0.6097642008223155,0.5714837344445434,0.6310882979727954,0.31328326874259793,1.0613496949791819,0.047484677604515524,0.3652793437832877,1.0,0.0,0.9982476975505239
11,1760757535443,0.5886795912513298,0.5907880522084284,0.5887686442121753,0.6185528636273662,0.20593170208968933,1.0506200302070958,0.0596888847263482,0.01719585680678648,1.0,0.0,0.9982476975505239
12,1760757535470,0.7074534619216468,0.695786920950325,0.683836446221062,0.7261941827325705,0.2337567109471985,1.0534368929451448,0.13604855649969366,0.11868481770947148,1.0,0.0,0.9982476975505239
13,1760757535511,0.5215410415904045,0.5389656295263965,0.5559415523894844,0.5776763763509759,0.2622697642246608,1.0562368811102447,0.022010417285780418,0.1622954046306575,1.0,0.0,0.9982476975505239
14,1760757535544,0.6452445075652717,0.6346166197613843,0.625772441295869,0.6634949801936149,0.22780654595868136,1.0528185275409567,0.08416210019687037,0.08930295517578735,1.0,0.0,0.9982476975505239
15,1760757535568,0.42741276398080963,0.44813314955886707,0.4685830407964726,0.4836050839399326,0.2929168447160262,1.0593211661199433,-0.06551477409007994,0.19835967731505932,1.0,0.0,0.9982476975505239
16,1760757535614,0.6580868988140701,0.6370915238885498,0.6177695373930553,0.663216203430607,0.2577140690228937,1.0558079485915888,0.08120375399826879,0.1895038580175975,1.0,0.0,0.9982476975505239
17,1760757535642,0.44748955829893255,0.4664497548578943,0.48386609497599375,0.5011320682528793,0.2761876689928962,1.0576437506985743,-0.05551955396556146,0.17027997909412274,1.0,0.0,0.9982476975505239
18,1760757535677,0.5703042908763944,0.5599188372745444,0.551119044844572,0.5850042373169378,0.23033646958951876,1.0530407010404488,0.015675736659831074,0.0864381959004007,1.0,0.0,0.9982476975505239
19,1760757535713,0.4650955963097588,0.47457792040623736,0.4832745425105419,0.5047010218790063,0.23707660038929407,1.0537331456716874,-0.05663473946214699,0.0860234485348132,1.0,0.0,0.9982476975505239
20,1760757535744,0.29856072212911483,0.3161624419568271,0.33479140734825663,0.3432421035261469,0.32405889882463457,1.062502829036168,-0.21542034156535445,0.18471382038142709,1.0,0.0,0.9982476975505239
21,1760757535779,0.7658092520042528,0.7208445709995102,0.6765442256188571,0.7476936860609792,0.31282134477923995,1.0613589838848636,0.1707764598656687,0.43101784465599613,1.0,0.0,0.9982476975505239
22,1760757535810,0.6240698310582762,0.6337473050523996,0.6392057771456048,0.6688333841272172,0.21700011923046822,1.051755005499948,0.12220794866921937,0.052474394560580895,1.0,0.0,0.9982476975505239
23,1760757535843,0.7385227830351443,0.7280452352368698,0.7185098830439695,0.7612451019219966,0.2272090534864164,1.052814794783618,0.20864318883633703,0.09931700588953951,1.0,0.0,0.9982476975505239
24,1760757535871,0.7311444784469128,0.7308345541259085,0.7302308875137762,0.7672842266207843,0.20377742252804074,1.0504741360600138,0.2142084604656563,0.012634595402943316,1.0,0.0,0.9982476975505239
25,1760757535910,0.8819234770028829,0.8668145847151855,0.8522717774974251,0.9053360472689852,0.23492589035607703,1.0536502486880182,0.3503547831344031,0.1516925894891067,1.0,0.0,0.9982476975505239
26,1760757535937,0.9723579843607021,0.9618036443961504,0.9508160728823705,1.0060760039510872,0.22538196985101763,1.052742795820538,0.45466407874731213,0.12008620686327698,1.0,0.0,0.9982476975505239
27,1760757535973,0.8785958661025727,0.8869166439319304,0.8957888460617504,0.9383252061602836,0.21699393702376205,1.0518656059236953,0.36936049181963415,0.07222020677979779,1.0,0.0,0.9982476975505239
28,1760757536008,0.7217724078863507,0.7382868314909086,0.7573357692619359,0.7896152308561301,0.24849525715187568,1.0549323630919503,0.1840830594723644,0.1740164381753997,1.0,0.0,0.9982476975505239
29,1760757536047,0.6834963914493868,0.688975435453539,0.6973284609488608,0.7305166487737411,0.22175930812788072,1.0522218218947212,0.10198018207342809,0.07383937781254912,1.0,0.0,0.9982476975505239
30,1760757536074,0.7308900438772339,0.7266985830348645,0.7237877328289222,0.7622615779451068,0.2093800435518189,1.0509968940783754,0.1308660515408923,0.03356158292837308,1.0,0.0,0.9982476975505239
31,1760757536106,0.9123135114432043,0.8937520186023702,0.875197854907469,0.9322033612418054,0.24180401486465022,1.054322870011075,0.31659672135509787,0.1885257786142821,1.0,0.0,0.9982476975505239
32,1760757536138,0.7480262419390796,0.7625988196054087,0.7763922387191853,0.8109335698904085,0.23426800451145213,1.0535066417844354,0.1774251850895531,0.1271716129683894,1.0,0.0,0.9982476975505239
33,1760757536177,0.9390583386702768,0.92141238676379,0.9058369049885588,0.9626806260644825,0.23514804639198084,1.053665875351361,0.3357126936955329,0.1626660999510915,1.0,0.0,0.9982476975505239
34,1760757536210,0.6260302285624386,0.6555684443825738,0.6848353300934755,0.7071893969233619,0.289445139904504,1.058960862474316,0.03632996414583661,0.2798066764261202,1.0,0.0,0.9982476975505239
35,1760757536242,0.9272786735456777,0.9001076506293674,0.8761524901384687,0.938326475339571,0.2527155729056195,1.0553988362190707,0.28284206335253403,0.2424433434522022,1.0,0.0,0.9982476975505239
36,1760757536275,1.3216319971374857,1.279479562486674,1.2354095593017098,1.33053257777562,0.26852171749081477,1.0571846380524568,0.7388140075005767,0.44547950699901695,1.0,0.0,0.9982476975505239
37,1760757536314,2.227397018208921,2.132605272636696,2.0350021157273597,2.2165064987718806,0.2917019135351756,1.0599593411118735,1.753666129679924,0.9919874589072111,1.0,0.0,0.9982476975505239
38,1760757536340,3.147184542157417,3.045726615205345,2.9392294414838145,3.1725635122258153,0.2749768786348854,1.0587873795230898,2.865981465780072,1.1121824264300573,1.0,0.0,0.9982476975505239
39,1760757536380,4.111514204170129,4.0049354452736505,3.8964555324084964,4.182711323004056,0.2630299348337552,1.0581046346027758,4.003646932000519,1.1722847626863149,1.0,0.0,0.9982476975505239
40,1760757536408,5.116685083609331,5.005510119775764,4.896441449155727,5.239263201902365,0.25542371335321473,1.0578606589103308,5.151750166687039,1.220229551200835,1.0,0.0,0.9982476975505239
41,1760757536444,7.197915173757678,6.978674668359486,6.765118632255726,7.3029906880782605,0.2750593667219694,1.0608392465997811,7.407355394631336,2.3014737246019505,1.0,0.0,0.9982476975505239
42,1760757536476,9.52220893220593,9.267855505821284,9.015734732994716,9.720081234307099,0.27302637727366863,1.0618379641701738,10.078503206237357,2.757090299950203,1.0,0.0,0.9982476975505239
43,1760757536506,12.323896128647036,12.018292066364461,11.720297896416646,12.637944361997263,0.27355373290898766,1.0633154122975232,13.2445311258322,3.30816139565232,1.0,0.0,0.9982476975505239
44,1760757536543,15.952770668508895,15.559322808294453,15.17969008882387,16.40653143740088,0.2789948823292331,1.0656791915024906,17.288229487927467,4.232472772092249,1.0,0.0,0.9982476975505239
45,1760757536578,19.279512796914165,18.907493798052194,18.5553865291818,20.008157828696024,0.2741015386617796,1.0668815093442665,21.04745661797456,4.099822708090295,1.0,0.0,0.9982476975505239
46,1760757536602,22.421175822893815,22.06980762040965,21.755570730072485,23.42972596661013,0.2710975694244362,1.0680940151303895,24.409462639879816,3.865789293712016,1.0,0.0,0.9982476975505239
47,1760757536638,25.10183052047626,24.798628230469596,24.549591019319767,26.399165273152374,0.26728002292903835,1.0689135654221844,27.07902917617863,3.3462597904037743,1.0,0.0,0.9982476975505239
48,1760757536682,29.216681345033077,28.77487603357673,28.403747071517405,30.68678944155332,0.27854461884297055,1.0718334116236288,31.064332754070062,4.6670903257133105,1.0,0.0,0.9982476975505239
49,1760757536702,32.68875506956782,32.29736716596871,31.978145272721726,34.5347993987294,0.27796357251183035,1.0733203245836318,34.4977051832197,4.285007998050414,1.0,0.0,0.9982476975505239
50,1760757536742,34.934930264735335,34.67117395485867,34.4988380456006,37.16176116801197,0.2714582977319153,1.0735051038766996,36.35394245224019,2.95678499201361,1.0,0.0,0.9982476975505239
51,1760757536772,35.916561179554236,35.79202245708468,35.782933675088366,38.420580668362796,0.26257248790583715,1.0726606340811164,36.451967312294904,1.4177231339536362,1.0,0.0,0.9982476975505239
52,1760757536811,36.133181528571534,36.099065621422845,36.19944815100759,38.766515856912804,0.2549906725667416,1.0714146742227413,35.36801548014906,0.3502478534831681,1.0,0.0,0.9982476975505239
53,1760757536835,35.98300226864411,35.99460860392198,36.149124753680816,38.64705224562764,0.2517495857337923,1.070338920757622,33.69769374276148,0.21644588236348028,1.0,0.0,0.9982476975505239
