frame_idx,timestamp_ms,depth_raw_mm,depth_ema_mm,depth_kf_mm,depth_corr_mm,sig_mm,conf,conf_ema,vision_state,has_hand,has_main_hand,velocity_mm_s,motion_mm,gain,offset_mm,cos_tilt
0,1767152858193,-0.2796601715140488,-0.2796601715140488,-0.2796601715140488,-0.2796601715140488,-0.2796601715140488,0.9723672270774841,0.5834203362464905,ok,True,True,0.0,0.0,1.0,0.0,0.9804841750435145
1,1767152858221,-0.7746093094951556,-0.576629654302713,-0.5424792231348754,-0.5424792231348754,-0.5424792231348754,0.9815753102302551,0.8223133206367492,ok,True,True,-0.054013297270270155,0.19797965519244265,1.0,0.0,0.9804841750435145
2,1767152858255,-0.4618162594303172,-0.5077416173792755,-0.5119754049010272,-0.5119754049010272,-0.5119754049010272,0.9744695425033569,0.9136070537567138,ok,True,True,-0.044820517349844616,0.0459253579489583,1.0,0.0,0.9804841750435145
3,1767152858289,-0.878975195797658,-0.730481764430305,-0.7053880847807592,-0.7053880847807592,-0.7053880847807592,0.976020097732544,0.9510548801422118,ok,True,True,-0.11175133010446146,0.14849343136735305,1.0,0.0,0.9804841750435145
4,1767152858321,-1.1442722557526952,-0.9787560592237392,-0.947641083462707,-0.947641083462707,-0.947641083462707,0.9787431359291077,0.9676678336143494,ok,True,True,-0.20948614674459273,0.165516196528956,1.0,0.0,0.9804841750435145
5,1767152858355,-1.1393812722600232,-1.0751311870455096,-1.0612533165041975,-1.0612533165041975,-1.0612533165041975,0.9744778275489807,0.9717538299751283,ok,True,True,-0.2594689719135221,0.06425008521451359,1.0,0.0,0.9804841750435145
6,1767152858388,-1.3388540855152111,-1.2333649261273305,-1.214576727397577,-1.214576727397577,-1.214576727397577,0.9721630811691284,0.9719993806915284,ok,True,True,-0.3355345057627782,0.10548915938788062,1.0,0.0,0.9804841750435145
7,1767152858421,-0.6458747157791055,-0.8808707999183956,-0.9204378846344768,-0.9204378846344768,-0.9204378846344768,0.9755931496620178,0.974155642073822,ok,True,True,-0.15824252025892593,0.23499608413929007,1.0,0.0,0.9804841750435145
8,1767152858455,-0.9164363361093334,-0.9022101216329583,-0.9049015622822296,-0.9049015622822296,-0.9049015622822296,0.9747443795204163,0.9745088845417785,ok,True,True,-0.14506206581532075,0.014226214476375065,1.0,0.0,0.9804841750435145
9,1767152858488,-1.1324614789284402,-1.0403609360102475,-1.0254280521017263,-1.0254280521017263,-1.0254280521017263,0.9769512414932251,0.9759742987126465,ok,True,True,-0.22415901352468315,0.0921005429181927,1.0,0.0,0.9804841750435145
10,1767152858521,0.25872733689903726,-0.26090797226467666,-0.3490164700624899,-0.3490164700624899,-0.3490164700624899,0.9722513556480408,0.9737405328738831,ok,True,True,0.2762164067798183,0.5196353091637139,1.0,0.0,0.9804841750435145
11,1767152858555,0.17560360687023094,0.0009989752162678917,-0.037836961675426994,-0.037836961675426994,-0.037836961675426994,0.9770958423614502,0.9757537185664233,ok,True,True,0.5109197547293591,0.17460463165396306,1.0,0.0,0.9804841750435145
12,1767152858590,-0.3572089849883408,-0.21392580090649732,-0.19195208480386267,-0.19195208480386267,-0.19195208480386267,0.9779361486434937,0.9770631766126655,ok,True,True,0.3705148095492993,0.14328318408184348,1.0,0.0,0.9804841750435145
13,1767152858624,-0.579010201144857,-0.4329764410495131,-0.4041872453695771,-0.4041872453695771,-0.4041872453695771,0.9796460866928101,0.9786129226607523,ok,True,True,0.17711935580676644,0.1460337600953439,1.0,0.0,0.9804841750435145
14,1767152858654,-0.5300543875249046,-0.491223208934748,-0.48067711181959966,-0.48067711181959966,-0.48067711181959966,0.9750438332557678,0.9764714690177616,ok,True,True,0.10300758992529101,0.03883117859015661,1.0,0.0,0.9804841750435145
