frame_idx,timestamp,depth_raw_mm,depth_ema_mm,depth_kf_mm,depth_corr_mm,beta,gamma_boost,velocity_mm_s,motion_mm,gain,offset_mm,cos_tilt
51,1760755587158,30.25488030148042,30.49191034067628,30.836353346195242,32.55630291367986,0.23986849723838588,1.060573806139015,14.637680922614445,2.709623516758988,1.0,0.0,0.9982476975505239
52,1760755587178,28.35855830035839,28.571893504390175,28.879247809784534,30.440579671577826,0.23445296567485285,1.058538758360413,11.31880398428353,2.477795045836853,1.0,0.0,0.9982476975505239
53,1760755587211,24.867483616670782,25.23792460544272,25.68665499503155,26.944019233630677,0.24196717193999298,1.0571073271859541,6.468022204343699,4.011764193113752,1.0,0.0,0.9982476975505239
54,1760755587261,21.474252432002668,21.850619649346672,22.30301657985567,23.31550528423799,0.2415912328604819,1.0548668567942243,1.5727411292803088,4.212402563028881,1.0,0.0,0.9982476975505239
55,1760755587284,18.023374537200286,18.406099048414927,18.847055865793422,19.695547131377985,0.25229450745135196,1.056670831206062,-3.2030676909485676,4.279642042655382,1.0,0.0,0.9982476975505239
56,1760755587310,13.643278355136816,14.119560424464629,14.635460069066331,15.250829809458017,0.2894761095331903,1.0629054289636872,-8.795151134151421,5.2037775106566055,1.0,0.0,0.9982476975505239
57,1760755587362,9.757274443848976,10.19350304191054,10.656695048673857,11.076288362004385,0.32072024448099157,1.0682908778515006,-13.819674229781041,4.878185625217355,1.0,0.0,0.9982476975505239
58,1760755587388,6.398780132464023,6.7782524234086745,7.15982005106756,7.39596427882449,0.3600275741326958,1.07408547356921,-17.961591457645618,4.257914916209834,1.0,0.0,0.9982476975505239
59,1760755587421,4.9807927388964455,5.160538707347669,5.3168953887510275,5.577923138361033,0.3169870366183693,1.070545657267216,-19.65989690084266,2.1790273121711143,1.0,0.0,0.9982476975505239
60,1760755587455,3.131120154189285,3.334062009505123,3.4822587533643548,3.608966500098867,0.3715218597657983,1.0767239021466075,-21.27048037783918,2.1857752345617425,1.0,0.0,0.9982476975505239
61,1760755587485,1.6769127781021151,1.842627701242416,1.9465150914176386,1.9949096675132236,0.4,1.084971826059814,-22.400095693804715,1.8053459752622396,1.0,0.0,0.9982476975505239
62,1760755587522,0.4070369911672769,0.5505960621747907,0.6230721707071868,0.5903239087803451,0.4,1.1,-23.188530309188412,1.5394781002503617,1.0,0.0,0.9982476975505239
63,1760755587556,0.3689701235217804,0.38713271738708144,0.3271869367569861,0.3692009751365407,0.3715396602553972,1.0772952244661838,-22.53612986809762,0.2541020471854064,1.0,0.0,0.9982476975505239
64,1760755587588,0.6234717280804661,0.5998378270111276,0.4855484614495122,0.569001609160318,0.3269811099115208,1.0722794285932056,-21.291816893451962,0.29628479132348,1.0,0.0,0.9982476975505239
65,1760755587610,0.7691754422164744,0.7522416806959397,0.6432490545863536,0.7288418355041424,0.30390535347156644,1.069437674345695,-20.104753330085305,0.2836269807669622,1.0,0.0,0.9982476975505239
66,1760755587661,2.039193045140953,1.9104979086964515,1.6942386106570244,1.9549141476594394,0.36353434707059495,1.0743403355232148,-17.748668480345152,1.3959439905545992,1.0,0.0,0.9982476975505239
67,1760755587690,3.516359119050457,3.3557729980150564,3.1042721644415217,3.4633352414450562,0.3261484963260928,1.0693683763364055,-15.00783711954677,1.8221205083934326,1.0,0.0,0.9982476975505239
68,1760755587717,5.756095391594912,5.516063152236926,5.191019342134904,5.720459543161037,0.30933654038234626,1.0660927243560019,-11.464600706149621,2.6518232271533906,1.0,0.0,0.9982476975505239
69,1760755587750,8.72373738714967,8.402969963658396,8.001799864335776,8.724402932064214,0.291626626336149,1.062353374149703,-7.090470035751407,3.532718045014766,1.0,0.0,0.9982476975505239
70,1760755587793,11.815371545515399,11.474131387329699,11.060176558149553,11.916140163751383,0.2684166352243976,1.0580008406133465,-2.5759490909037837,3.8135716811796225,1.0,0.0,0.9982476975505239
71,1760755587822,15.25348719297914,14.875551612414197,14.440107717450605,15.482322286430264,0.25824247951511603,1.0568024933079532,2.1738785698704657,4.1933106348295865,1.0,0.0,0.9982476975505239
72,1760755587854,18.96648483279332,18.55739151075541,18.105925328352093,19.410242850468496,0.258379328445079,1.0590326514327635,7.099374640567929,4.526377115342715,1.0,0.0,0.9982476975505239
73,1760755587889,23.381131382237587,22.89875739508937,22.39021863725297,24.05863139907352,0.2640962931549148,1.062101432827442,12.64845224877909,5.275206053885494,1.0,0.0,0.9982476975505239
74,1760755587919,27.687779096898378,27.208876926717476,26.71810432324098,28.718730619853545,0.2652731305758981,1.0646293276402934,18.00447685045199,5.297560459645407,1.0,0.0,0.9982476975505239
75,1760755587948,31.577743428250475,31.140856778097174,30.714202546289815,33.0059485423842,0.2647709683860332,1.0666747213158818,22.661387727285046,4.859639105009496,1.0,0.0,0.9982476975505239
76,1760755587983,33.918902563889624,33.64109798531038,33.39872883314897,35.78148467433488,0.2568569968812253,1.0670739244419216,25.307166119553248,3.2047000175998086,1.0,0.0,0.9982476975505239
77,1760755588018,36.590556117187,36.29561030399934,36.06643572794563,38.67959270558169,0.25915996944135694,1.0684301336860205,27.8091927597438,3.191827284038027,1.0,0.0,0.9982476975505239
78,1760755588055,38.7459014482356,38.50087233381198,38.33262166004151,41.098256315638515,0.2583003668631733,1.069170857838341,29.646269226718832,2.6794657202899685,1.0,0.0,0.9982476975505239
79,1760755588082,40.214478418855194,40.04311781035087,39.962502408012234,42.79872334104925,0.2551489501146823,1.0692518499158175,30.526566454109034,1.881856758813683,1.0,0.0,0.9982476975505239
80,1760755588123,40.75746145413442,40.68602708975607,40.718843752233525,43.517999000918,0.24915320584253525,1.0684910048002072,30.168187146563337,0.7949590461221874,1.0,0.0,0.9982476975505239
81,1760755588155,41.30742862897179,41.24528847505022,41.29876790648698,44.1108347714857,0.24722594443391557,1.0680354445830602,29.584111421486103,0.5885848767382669,1.0,0.0,0.9982476975505239
82,1760755588188,40.958388195472125,40.98707822342993,41.13192877342399,43.84131019574336,0.2436650960467488,1.0669674157174156,28.002013583867893,0.34037971101485454,1.0,0.0,0.9982476975505239
83,1760755588223,39.88858378494571,39.998433228794134,40.229118978597505,42.7919975310601,0.24445744509331693,1.065912751261649,25.482237227371883,1.2433449884782775,1.0,0.0,0.9982476975505239
84,1760755588252,40.082396785978396,40.07400043025997,40.18611507576989,42.75706967913375,0.23711841134913006,1.0646277336781413,24.25753898495194,0.14672219261910868,1.0,0.0,0.9982476975505239
85,1760755588282,39.37379799905658,39.44381824217692,39.61691084408282,42.08429082898027,0.23767613989756944,1.0638326017046298,22.366639366383787,0.8123170767133132,1.0,0.0,0.9982476975505239
86,1760755588314,37.23125066727682,37.45250742476683,37.77728471801208,40.001256294912466,0.24104316175385596,1.0625726555573871,18.818531960003284,2.385660176805999,1.0,0.0,0.9982476975505239
87,1760755588356,34.70376647444577,34.978640569477875,35.36100399458444,37.335261581603675,0.23967456853651722,1.0605559635884454,14.64112607731917,3.073518243566312,1.0,0.0,0.9982476975505239
88,1760755588390,31.634612235970877,31.96901506932158,32.40205896819862,34.09751178117274,0.23842370360030915,1.058301795679307,9.909834042835696,3.726391758613566,1.0,0.0,0.9982476975505239
89,1760755588420,28.34616727722793,28.708452056437295,29.15755658007923,30.584108522629336,0.23612119395045816,1.05586341948421,5.00288908703112,4.055891690970686,1.0,0.0,0.9982476975505239
90,1760755588460,23.759608763305902,24.25449309261904,24.82032694939871,25.9149841620749,0.24720749905499162,1.0552515943829008,-1.1796543942259738,5.397947816773328,1.0,0.0,0.9982476975505239
91,1760755588490,19.8732449492544,20.311369763590864,20.81021671763846,21.779413114337917,0.25973200473020497,1.058956896566571,-6.630435763445558,4.947082000144309,1.0,0.0,0.9982476975505239
92,1760755588522,14.755348995439574,15.310951072254703,15.900045243129284,16.582073962662115,0.3016713906992119,1.0660475162200307,-13.067504778021224,6.054867722198887,1.0,0.0,0.9982476975505239
93,1760755588553,10.325566568426286,10.824105018809128,11.342004579538557,11.792814254093358,0.33606443328581886,1.0720334889904202,-18.726768137418667,5.574478674702998,1.0,0.0,0.9982476975505239
94,1760755588590,7.161077126765927,7.527379915970247,7.883452654719656,8.20426658630475,0.35069477685862055,1.0752474805867467,-22.61778422418777,4.18092745277263,1.0,0.0,0.9982476975505239
95,1760755588612,4.600553383536375,4.893236036779762,5.142822780186659,5.328698168212789,0.3807353839533153,1.079478888322015,-25.34522205929638,3.2828992711832816,1.0,0.0,0.9982476975505239
96,1760755588654,2.622630581135329,2.8496911266997724,3.011331084497825,3.099985526084605,0.4,1.0854857809180347,-27.111627142454637,2.52019219905133,1.0,0.0,0.9982476975505239
97,1760755588686,1.2953002506908575,1.450739338291749,1.5240509150225927,1.5661272844100087,0.4,1.0932439178931108,-27.912791514727324,1.7160308338069674,1.0,0.0,0.9982476975505239
98,1760755588723,0.5747898144356136,0.6623847668212272,0.6547106285753942,0.6848466173771017,0.4,1.0997271490413743,-27.82892559715214,0.9492611005869791,1.0,0.0,0.9982476975505239
99,1760755588754,0.6222534810600114,0.626266609636133,0.5259109393183148,0.5869462592839599,0.2505303908919926,1.067082522243748,-26.73218478788632,0.032457147515382756,1.0,0.0,0.9982476975505239
100,1760755588787,0.8089041787492232,0.790640421837914,0.6616447097016606,0.758031880951919,0.30795309460048514,1.0721904037944665,-25.322431854262277,0.28299323943090837,1.0,0.0,0.9982476975505239
101,1760755588816,0.7307760816204091,0.7367625156421596,0.6341734767901558,0.7025831888441664,0.25522184531828335,1.0664127496221356,-24.201255756237956,0.06913137191874852,1.0,0.0,0.9982476975505239
102,1760755588857,1.2922860650450199,1.236733710104734,1.0794495131409918,1.2356624035499522,0.33557584568920995,1.0736746232465961,-22.482308172611532,0.6581125882548641,1.0,0.0,0.9982476975505239
103,1760755588888,2.5614715417948575,2.4289977586258455,2.194739492381295,2.4921686390187148,0.34559954679569677,1.0735248958493717,-19.922091488448707,1.4820220286538657,1.0,0.0,0.9982476975505239
104,1760755588924,4.716864244150937,4.488077595598428,4.158010594228193,4.649344822294333,0.3314128353278247,1.070482919085061,-16.314745671730066,2.522124751769642,1.0,0.0,0.9982476975505239
105,1760755588952,7.030520015778001,6.7762757737600445,6.423364964753436,7.03939804653409,0.3004019650941916,1.0656461640194512,-12.457705577848806,2.8725094215498084,1.0,0.0,0.9982476975505239
106,1760755588987,10.12125352343628,9.786755748468657,9.365033050470647,10.174581871507336,0.2848445999459518,1.0620163170083565,-7.848571141691636,3.6978885586828447,1.0,0.0,0.9982476975505239
107,1760755589024,12.874362188897218,12.565601544854362,12.179198059792592,13.072172585139949,0.25995468112222503,1.0576269083068826,-3.625422654800187,3.509329138426571,1.0,0.0,0.9982476975505239
108,1760755589055,16.983786466320165,16.541967974173584,16.041566173159058,17.210380763443762,0.25934406158321044,1.0567640664700464,1.8436895816118524,4.804588406527573,1.0,0.0,0.9982476975505239
109,1760755589088,20.150463628174034,19.78961406277399,19.378165794463307,20.70431367367039,0.2502930825158992,1.0578825847314908,6.340614399779425,4.108897455014976,1.0,0.0,0.9982476975505239
110,1760755589122,24.979039768505874,24.460097197932686,23.91650830022877,25.692861039509303,0.26326728904269503,1.0618535391821327,12.281800617473849,5.6008739740425675,1.0,0.0,0.9982476975505239
111,1760755589148,29.063891148459412,28.60351175340674,28.126102078206305,30.18845940975916,0.26167070483608046,1.064041936043928,17.499701245155443,5.147382848230642,1.0,0.0,0.9982476975505239
112,1760755589188,32.59821255860821,32.198742478088064,31.809311616619876,34.12095236752816,0.260071832824888,1.0657974038780718,21.75604576796215,4.472110480401906,1.0,0.0,0.9982476975505239
113,1760755589223,35.78171845192449,35.42342085454084,35.10099970066603,37.655402090597605,0.2601235709939069,1.067388361971213,25.280010826272008,3.9724068353046142,1.0,0.0,0.9982476975505239
114,1760755589255,37.718656731245694,37.48913314357521,37.31664892640144,39.95179640358053,0.2546277315677245,1.067687120967391,27.165217356930466,2.6176570305796645,1.0,0.0,0.9982476975505239
115,1760755589288,39.84589568239339,39.61021942851158,39.455302461676034,42.26816993594356,0.25598277867989827,1.0685845686107174,28.858423872727656,2.5292467559919487,1.0,0.0,0.9982476975505239
116,1760755589321,41.54479194993937,41.35133469779659,41.24708472213387,44.17449532482633,0.2550557545308687,1.069004610294499,29.997855203138215,2.0894894882633395,1.0,0.0,0.9982476975505239
117,1760755589349,42.488587490860574,42.37486221155418,42.36059342985578,45.30412140465316,0.2510746509038328,1.0686766798307272,30.153810534097552,1.2415027687267042,1.0,0.0,0.9982476975505239
118,1760755589385,42.90014077012305,42.847612914266165,42.90543709343802,45.82009272394132,0.24679806494061812,1.0679646168052683,29.521800691569755,0.5395473402672692,1.0,0.0,0.9982476975505239
119,1760755589421,42.79393161737722,42.799299747066115,42.92097287024748,45.762360752603556,0.24280901998810472,1.0669672697445962,28.191928323968405,0.11150547606079897,1.0,0.0,0.9982476975505239
120,1760755589454,41.873917366604935,41.96645560465105,42.17786601646542,44.883818562213904,0.24382284198439114,1.0660288394089135,25.881233801053767,1.0470555036425466,1.0,0.0,0.9982476975505239
121,1760755589487,41.32005203964832,41.384692396148594,41.56949950899471,44.19664803323118,0.23994400738310798,1.0647319889033378,23.86130703339309,0.8578139768171056,1.0,0.0,0.9982476975505239
122,1760755589523,39.8414621451199,39.99578517022277,40.26019110869653,42.70778138879416,0.2401316180352585,1.0634502768780836,20.9713668323504,1.7280373638748117,1.0,0.0,0.9982476975505239
123,1760755589547,37.25458595209692,37.52870587390951,37.91157532072453,40.081849244820326,0.24131542305885084,1.06168552209389,16.78662175112202,3.0056051565996142,1.0,0.0,0.9982476975505239
124,1760755589593,35.78760649689026,35.96171643459219,36.24178314823749,38.2835020982685,0.2324581088471594,1.059422286594728,13.725501577804597,2.123968823834268,1.0,0.0,0.9982476975505239
125,1760755589621,33.38103175669154,33.63910022448161,33.98063827640808,35.79442555148241,0.23212872692196157,1.0577094963690352,9.992497059642538,2.8607513915459464,1.0,0.0,0.9982476975505239
126,1760755589646,28.74266512076427,29.232308631136,29.799427110064208,31.195651412486708,0.24213821516723763,1.055921074605155,3.7938957520693615,5.237973155643811,1.0,0.0,0.9982476975505239
127,1760755589684,24.88975170637542,25.324007398851478,25.837607212714907,27.017444843594014,0.24218100846336618,1.0550369895226017,-1.81975261392218,4.909675403688787,1.0,0.0,0.9982476975505239
128,1760755589725,20.691620633619955,21.15485931014311,21.670714286539255,22.688353186709616,0.2609268920997319,1.059448814025898,-7.458055146499223,5.145986579094952,1.0,0.0,0.9982476975505239
129,1760755589743,16.343675864423073,16.824794208995076,17.337884535098997,18.152364144836625,0.2847869770833441,1.0643584628431089,-13.066144743943303,5.327038422116182,1.0,0.0,0.9982476975505239
130,1760755589790,12.37295358354563,12.818137646090575,13.27396163007187,13.891962690472413,0.307327046788079,1.0688544467313432,-18.04831567230058,4.964930951553367,1.0,0.0,0.9982476975505239
131,1760755589818,8.989881607767273,9.372707211599604,9.740968698001836,10.185244388263621,0.32841906295702883,1.0727749491098015,-22.073428475774836,4.284080022304597,1.0,0.0,0.9982476975505239
132,1760755589852,6.737371468506862,7.000905042816136,7.2245958804061505,7.58602475822485,0.3259398431543719,1.0736272552477888,-24.518379849670282,3.003597229494974,1.0,0.0,0.9982476975505239
133,1760755589882,4.977825924558086,5.180133836383891,5.317095314628777,5.593886068662199,0.3292941800575324,1.0746363372570695,-26.01537611403635,2.2467699558480643,1.0,0.0,0.9982476975505239
134,1760755589925,3.0874143133581753,3.2966862656607465,3.4253941251326836,3.561641184500865,0.38556998008593923,1.0808969702902609,-27.422160625926573,2.229681001270602,1.0,0.0,0.9982476975505239
135,1760755589955,2.3754917886618214,2.467611236361714,2.4724896499262985,2.624349816398637,0.3296077103656507,1.0753247379366142,-27.475482000109224,1.0499023364708622,1.0,0.0,0.9982476975505239
136,1760755589992,1.548261244992092,1.6401962441290543,1.6308708587759246,1.726560891500545,0.3604494614009688,1.0783630458422413,-27.373554893654052,0.9242284049342064,1.0,0.0,0.9982476975505239
137,1760755590024,1.8212063765257591,1.8031053632860885,1.6820474072918696,1.83458463532314,0.25997769843705215,1.067720441987674,-26.050382542152864,0.19033551774983448,1.0,0.0,0.9982476975505239
138,1760755590045,2.067403105639344,2.0409733314040186,1.904001901350223,2.082205706647268,0.27410909609427386,1.0684598830036465,-24.55327420937559,0.3853556983474744,1.0,0.0,0.9982476975505239
139,1760755590089,2.472989983622419,2.429788318400579,2.2797637522383916,2.4934660191434816,0.2803864276892315,1.0683497148661787,-22.913493549456838,0.5689880822721962,1.0,0.0,0.9982476975505239
140,1760755590116,3.2418820173091345,3.160672647418279,2.9771144720931044,3.263230157357157,0.29071630106651436,1.0684798643578868,-20.907187224967462,0.9621182650707429,1.0,0.0,0.9982476975505239
141,1760755590151,4.317836951555307,4.202120521141604,3.987622787980718,4.358372645525424,0.2899456278218071,1.0673477815116879,-18.562708287793413,1.3407224794622028,1.0,0.0,0.9982476975505239
142,1760755590188,7.008367226048157,6.7277425555575014,6.3528703847809735,6.99582765376778,0.3079019131303198,1.067299586096271,-14.465321740531202,3.020744438067439,1.0,0.0,0.9982476975505239
143,1760755590215,9.057002579395846,8.824076577012011,8.494460041770957,9.19023795534061,0.2760074903823755,1.0624889111849376,-10.862582548222111,2.704132194614872,1.0,0.0,0.9982476975505239
144,1760755590257,12.144299432766816,11.812277147191336,11.401576371676946,12.296062051582084,0.2696682336567451,1.059834936253477,-6.373584195116136,3.6498393909958597,1.0,0.0,0.9982476975505239
145,1760755590284,15.548402183533264,15.174789679899071,14.729963806633663,15.779357530030326,0.25560824932302467,1.056241042405777,-1.5115943854993814,4.146825811856319,1.0,0.0,0.9982476975505239
146,1760755590319,19.948097573714367,19.470766784332838,18.9360393495045,20.308225202212707,0.25881664805532467,1.057831527935913,4.333029178623418,5.218133767080705,1.0,0.0,0.9982476975505239
147,1760755590354,24.274086784662867,23.793754784629865,23.267722422022192,24.9507194708008,0.2591053696975405,1.0604477140057127,10.082615635463341,5.338047435158366,1.0,0.0,0.9982476975505239
148,1760755590388,28.486914284179022,28.017598334224108,27.524991245436745,29.523216901781314,0.25984302283716276,1.0629443898490463,15.466861256288933,5.21919186215683,1.0,0.0,0.9982476975505239
