frame_idx,timestamp,depth_raw_mm,depth_ema_mm,depth_kf_mm,depth_corr_mm,beta,gamma_boost,velocity_mm_s,motion_mm,gain,offset_mm,cos_tilt
0,1760759536048,0.31043743586806855,0.31043743586806855,0.31043743586806855,0.32595930766147196,0.2,1.05,0.0,0.0,1.0,0.0,0.9982476975505239
1,1760759536085,0.0873048727708383,0.10961812908056133,0.13271163299624855,0.1260038217966929,0.4,1.1,-0.036525345342781644,0.22313256309723023,1.0,0.0,0.9982476975505239
2,1760759536118,0.09833195976539565,0.09946057669691222,0.10317241205539479,0.1076738255501163,0.26999190198222145,1.0570192533653424,-0.044584815823072985,0.034379673230852906,1.0,0.0,0.9982476975505239
3,1760759536146,0.35814332181937364,0.3322750473071275,0.30561148840006314,0.34439235275190316,0.34242424893588064,1.0642543648508431,0.02653323834451192,0.25497090976397885,1.0,0.0,0.9982476975505239
4,1760759536185,0.1409875876478062,0.1601163336137383,0.1770075518691644,0.17452928695095574,0.4,1.07336871217161,-0.026523531864835727,0.16462390075225694,1.0,0.0,0.9982476975505239
5,1760759536217,-0.02003612649755428,-0.0020208804864250245,0.0184945997426392,0.0033905401712179904,0.4,1.1,-0.10041250917539957,0.19704367836671868,1.0,0.0,0.9982476975505239
6,1760759536249,0.41915369271688047,0.3770362353965499,0.3354411833759889,0.3936597415905875,0.39127679225904655,1.06915827400805,0.06798840476751297,0.4006590929742413,1.0,0.0,0.9982476975505239
7,1760759536284,-0.082289770766617,-0.03635717015030032,0.006556887701295755,-0.031879953254456285,0.4,1.1,-0.12430068039332515,0.41773095414260586,1.0,0.0,0.9982476975505239
8,1760759536312,0.3409141687390755,0.3031870348501379,0.26874331347780017,0.31804604209626797,0.39621933882040966,1.0696419031867432,0.044376232671521715,0.33435728103777973,1.0,0.0,0.9982476975505239
9,1760759536344,0.1294796371925112,0.14685037695827388,0.16095423466807834,0.15897679967361616,0.4,1.071529317713178,-0.03032950418457965,0.13926367628528896,1.0,0.0,0.9982476975505239
10,1760759536384,0.16569902384661273,0.16381415915777883,0.1633723671897959,0.17214024828304458,0.20576869337456377,1.0505893885764914,-0.02782053118887733,0.004744789178534381,1.0,0.0,0.9982476975505239
11,1760759536420,0.04166425665219121,0.05387924690274997,0.06625058353924884,0.06205765806286837,0.4,1.1,-0.10258618278869831,0.12170811053760469,1.0,0.0,0.9982476975505239
12,1760759536447,0.2128728019039299,0.1969734464038119,0.1817103212402046,0.2044963651314031,0.33776265111744525,1.0637785419970887,-0.005059745209224434,0.14662221836468106,1.0,0.0,0.9982476975505239
13,1760759536486,0.40276649759203315,0.38218719247321103,0.35938925727666804,0.39560328605414335,0.30999076001342607,1.0610657158610801,0.14808857719427593,0.22105617635182856,1.0,0.0,0.9982476975505239
14,1760759536515,-0.253113684836318,-0.18958359710536513,-0.12673032374454807,-0.19475912757708222,0.4,1.098573430790924,-0.29360724917074815,0.6125029421129861,1.0,0.0,0.9982476975505239
15,1760759536550,0.391026159590641,0.3329651839210404,0.2797584972933759,0.34908464147352675,0.4,1.0765393620337547,0.09582321053504012,0.5177564833351891,1.0,0.0,0.9982476975505239
16,1760759536581,0.09143302897412536,0.11558624446881685,0.1345317409918182,0.1279919559637477,0.4,1.0912225591615707,-0.04803649894182152,0.1883254683192505,1.0,0.0,0.9982476975505239
17,1760759536618,0.3824564219295606,0.3557694041834862,0.33057220857429814,0.36961072505426334,0.32987290508454165,1.0630546864573844,0.14976877540050257,0.2479246809377424,1.0,0.0,0.9982476975505239
18,1760759536651,0.0827745073531263,0.11007399703616229,0.13554489793300895,0.1258804158711615,0.4,1.1,-0.05630519807926193,0.24779770122117184,1.0,0.0,0.9982476975505239
19,1760759536682,0.4135042918849666,0.38316126240008624,0.35500598887464246,0.3983909974618128,0.3347072492570389,1.0635507347597923,0.17779963130750132,0.2779593939519577,1.0,0.0,0.9982476975505239
20,1760759536719,0.3006455780607954,0.3088971464947245,0.31476412616765354,0.3281485800645571,0.23635402251710463,1.0536929086162747,0.12779192125389277,0.05436041081384707,1.0,0.0,0.9982476975505239
21,1760759536746,0.17077490413209864,0.18458712836836122,0.19973229867959358,0.20169899279187856,0.36863579459508555,1.0668654870188423,-0.004239020741435617,0.1439892220355549,1.0,0.0,0.9982476975505239
22,1760759536779,0.3071399161756793,0.2948846373949475,0.2841574077585728,0.30692938764491084,0.270077100866672,1.0570487545666063,0.09120995541980789,0.10740761749608574,1.0,0.0,0.9982476975505239
23,1760759536817,0.15190503538987754,0.16620299559038454,0.179813752330996,0.1807920661801836,0.37417217228181315,1.0674316926757468,-0.032167661256680066,0.13225237236869525,1.0,0.0,0.9982476975505239
24,1760759536848,0.12712149946521972,0.1310296490777362,0.1363932609972866,0.14157309846412816,0.28302238667935986,1.0583389656041395,-0.08161541378537258,0.05269225286577628,1.0,0.0,0.9982476975505239
25,1760759536875,-0.32097442348660216,-0.27577401623016834,-0.22977317997276195,-0.28723605655175516,0.4,1.0788059694801697,-0.5122643663813011,0.45736768448388876,1.0,0.0,0.9982476975505239
26,1760759536918,0.19886013080764567,0.15139671610386427,0.10667930521871463,0.15692511457800873,0.4,1.0931614542836772,-0.087744569152849,0.4286333107804076,1.0,0.0,0.9982476975505239
27,1760759536950,0.07944153366330181,0.08663705190735804,0.08855811360982052,0.09100956166552887,0.26873158550145604,1.056920955303089,-0.106215006540502,0.02723777155541282,1.0,0.0,0.9982476975505239
28,1760759536978,0.49686676952297404,0.45584379776141243,0.414246263860417,0.4739887698719238,0.3648006139619528,1.0666143319041466,0.2983789065582694,0.4083086559131535,1.0,0.0,0.9982476975505239
29,1760759537017,0.6506319480461614,0.6311531330176866,0.6079473285693955,0.6552986318638647,0.2734530068680291,1.0575822128655334,0.5264715082902761,0.2363856841857444,1.0,0.0,0.9982476975505239
30,1760759537043,1.4727547326260133,1.3885945726651805,1.3030652083137573,1.442205645005561,0.31950354662481417,1.062569205259809,1.3752235496172007,0.8648074040566178,1.0,0.0,0.9982476975505239
31,1760759537078,2.2542272746730667,2.1676640044722784,2.0759298318473745,2.2544905140861724,0.2878294021541701,1.0598150151608206,2.293499878674144,0.9511620663593094,1.0,0.0,0.9982476975505239
32,1760759537116,3.9470078766311976,3.7690734894153053,3.5879989937348995,3.925040205803236,0.3009906556370654,1.061953285257306,4.1204882079986,1.8710780447838231,1.0,0.0,0.9982476975505239
33,1760759537141,4.499132382521393,4.426126493210784,4.34766147201066,4.635169242078542,0.2478794634774574,1.0570010001887553,4.917897424465595,0.9111333887864932,1.0,0.0,0.9982476975505239
34,1760759537179,7.235474286532233,6.954539507200088,6.681083572422148,7.271058381350924,0.2913965033522848,1.062611484944316,7.715188020194676,2.8878128145215722,1.0,0.0,0.9982476975505239
35,1760759537218,9.294056720650653,9.060104999305596,8.822653315959895,9.503039338159494,0.27146694810681377,1.0617181096469515,10.15869963615534,2.6129731482285052,1.0,0.0,0.9982476975505239
36,1760759537251,12.364443208985314,12.034009388017342,11.712603798431534,12.652536620817077,0.2775161186576156,1.0638194724571584,13.484134647548535,3.5417898930254186,1.0,0.0,0.9982476975505239
37,1760759537280,15.670419126685713,15.306778152818875,14.955020174209979,16.142648492348126,0.27622563327532584,1.0653362933157295,17.141622195992866,3.9578153282541795,1.0,0.0,0.9982476975505239
38,1760759537317,19.95667304658093,19.491683557204727,19.04822619226964,20.61934679571263,0.28278511861901445,1.068076513054761,21.773335984131943,5.001652872370952,1.0,0.0,0.9982476975505239
39,1760759537351,24.96127679441829,24.414317470696936,23.895460890412192,25.92262835102089,0.2881999278557681,1.0710666348279196,27.214760094095453,5.9130506021486475,1.0,0.0,0.9982476975505239
40,1760759537384,29.99884382186977,29.440391186752485,28.921904361346115,31.38763092882375,0.28969964592465214,1.0736726224558806,32.672573029811566,6.103382931457578,1.0,0.0,0.9982476975505239
41,1760759537419,33.8818633407869,33.43771612538346,33.05467771949102,35.785261409248804,0.2843553658135893,1.0749587589718597,36.71827197889052,4.959958979440785,1.0,0.0,0.9982476975505239
42,1760759537450,36.12144558209887,35.853072636427335,35.67710500562207,38.4787202996579,0.27485421426290463,1.07484759094519,38.58259893088796,3.066767862607854,1.0,0.0,0.9982476975505239
