frame_idx,timestamp,depth_raw_mm,depth_ema_mm,depth_kf_mm,depth_corr_mm,beta,gamma_boost,velocity_mm_s,motion_mm,gain,offset_mm,cos_tilt
0,1760759025830,0.45082843701584846,0.45082843701584846,0.45082843701584846,0.4733698588666409,0.2,1.05,0.0,0.0,1.0,0.0,0.9982476975505239
1,1760759025865,0.2121834093517986,0.23604791211820358,0.2607469063139433,0.2588215529845048,0.4,1.0725175540075316,-0.03906463462246359,0.23864502766404985,1.0,0.0,0.9982476975505239
2,1760759025899,0.3904946713967604,0.3750499954689047,0.3616544242382204,0.39026297065039656,0.2664678254655975,1.056651273081541,-0.009978966624388599,0.1297477650828171,1.0,0.0,0.9982476975505239
3,1760759025929,0.5176333019951905,0.5033749713425619,0.4869490070971031,0.5226763116646943,0.26031680107600697,1.056046904951897,0.033832987325009056,0.1559788777569701,1.0,0.0,0.9982476975505239
4,1760759025959,0.6696558718554784,0.6530277818041867,0.6339935477967877,0.6787760902021424,0.2547077399867477,1.0555129035181732,0.09362115444061082,0.18270686475837528,1.0,0.0,0.9982476975505239
5,1760759025999,0.40129950055879277,0.4264723286833322,0.4507303031331616,0.46191436539335357,0.31597935577125763,1.0616007494868178,0.006253132648734949,0.23269404723799497,1.0,0.0,0.9982476975505239
6,1760759026032,0.5420861325657844,0.5305247521775391,0.5213772322267686,0.554316570501078,0.23377015108021656,1.0533964945293632,0.04328760298091123,0.09135582943262283,1.0,0.0,0.9982476975505239
7,1760759026068,0.4647862884858729,0.4713601348550395,0.4772638155773851,0.49934753395265585,0.22437658186112303,1.0524452336757375,0.01683442138929229,0.05659094374089568,1.0,0.0,0.9982476975505239
8,1760759026088,0.5949933284909101,0.582630009127323,0.5706280349814792,0.6075989041605445,0.23968673800221324,1.054002698382483,0.07561018280370507,0.11772951291352501,1.0,0.0,0.9982476975505239
9,1760759026127,0.5068126823973432,0.5143944150703412,0.5211111458790483,0.5451016840988545,0.22524301280421008,1.0525423160410725,0.040032801447984365,0.06381535258413595,1.0,0.0,0.9982476975505239
10,1760759026165,0.4087829754082819,0.41934411937448784,0.43111122785672845,0.44903327635538526,0.254997418255741,1.055511798935399,-0.026793577388722484,0.11232817047076638,1.0,0.0,0.9982476975505239
11,1760759026199,0.2392979711233463,0.25730258594846045,0.2770067353811636,0.280827991742499,0.3605314585824395,1.0661187895065878,-0.1458747740970852,0.19181325673338215,1.0,0.0,0.9982476975505239
12,1760759026231,0.6885382537732668,0.6454146869907862,0.6029428554851298,0.6694074461007063,0.319725821671346,1.0620290600942168,0.1255065046267912,0.4115315183921032,1.0,0.0,0.9982476975505239
13,1760759026263,0.5246865619516682,0.53675937445558,0.5447546835045525,0.5687817750958544,0.22993736892875957,1.0530260454962528,0.07179689639291295,0.07825629353346164,1.0,0.0,0.9982476975505239
14,1760759026298,0.766892779793106,0.7438794392593534,0.7215558856742404,0.7742770843187302,0.2582749177125955,1.0559303949350216,0.22867369724903583,0.22213809628855352,1.0,0.0,0.9982476975505239
15,1760759026331,0.542635818492092,0.562760180568818,0.581620437473993,0.6036078914021068,0.2660806313572791,1.0566488473903448,0.09063167692648741,0.17892006718214848,1.0,0.0,0.9982476975505239
16,1760759026359,0.2559357276921347,0.286618172979803,0.3203537443668605,0.316842470705255,0.4,1.075549728722426,-0.16553418776256149,0.32568470978185826,1.0,0.0,0.9982476975505239
17,1760759026391,0.3106269449325998,0.3082260677373201,0.3089734696126857,0.32500621613402497,0.20651977089470694,1.0507291077683791,-0.17140150868563891,0.009726799434260691,1.0,0.0,0.9982476975505239
18,1760759026428,0.24136055956124708,0.24804711037885438,0.25428384409818694,0.264958889176611,0.2563590358932569,1.0557357406823862,-0.22186020680091467,0.0676129100514386,1.0,0.0,0.9982476975505239
19,1760759026471,0.6027982727791433,0.5673231565391144,0.5311621504128202,0.587900004998913,0.3157502161347524,1.0616104863413296,0.07881050634273817,0.3485144286809564,1.0,0.0,0.9982476975505239
20,1760759026497,0.40907703503389614,0.4249016471844179,0.4371786678129668,0.4539464478015596,0.2597266853973924,1.0559842937244062,-0.025833743704260656,0.12208511537892408,1.0,0.0,0.9982476975505239
21,1760759026532,0.352049727089755,0.35933491909922133,0.368007511502132,0.38402659559790986,0.24851390496778852,1.0548970379297558,-0.1014387399484167,0.08512894072321181,1.0,0.0,0.9982476975505239
22,1760759026563,0.14873862994268267,0.16979825885833652,0.19173009285684775,0.18843711505050145,0.4,1.0796615363046542,-0.29658428744353904,0.21926888155944935,1.0,0.0,0.9982476975505239
23,1760759026590,0.002287700466180886,0.019038756305396448,0.037352790561402366,0.025659429975645152,0.4,1.1,-0.46259576948667935,0.18944239239066687,1.0,0.0,0.9982476975505239
24,1760759026632,0.24048195587738028,0.2183376359201819,0.1962584530732801,0.2268452049939714,0.3693229229794168,1.0670488626623797,-0.25904525430681313,0.2031291653159779,1.0,0.0,0.9982476975505239
25,1760759026664,0.12982347542224984,0.13867489147204304,0.1441742194560473,0.1482772200936535,0.30281163715769555,1.0604209016139536,-0.3105286626309739,0.06643497765103026,1.0,0.0,0.9982476975505239
26,1760759026699,0.39707064308551,0.3712310679241633,0.34457347694768325,0.38447344736812,0.32746693923782666,1.06277254992001,-0.05745776939434105,0.2528964236294627,1.0,0.0,0.9982476975505239
27,1760759026722,0.7267800079438098,0.6912251139418453,0.6521060204306813,0.7159049163148693,0.3056558993228989,1.0607089872426558,0.31866068970226796,0.38220653099612656,1.0,0.0,0.9982476975505239
28,1760759026760,0.6545191004882062,0.6581897018335701,0.6586987916065812,0.6909230281641113,0.2012079222040853,1.0502619613078048,0.3137090831029112,0.00241308005752483,1.0,0.0,0.9982476975505239
29,1760759026792,1.2449211124791417,1.1862479714145846,1.1282682255272496,1.232443449810433,0.29550355050435817,1.0599479745445615,0.8835988758343472,0.5862223208725605,1.0,0.0,0.9982476975505239
30,1760759026835,1.5061324605319455,1.4741440116202094,1.4386788320729162,1.5368463808589667,0.25203003393022805,1.0557589955664528,1.2355381631779456,0.3778642350046959,1.0,0.0,0.9982476975505239
