frame_idx,timestamp,depth_raw_mm,depth_ema_mm,depth_kf_mm,depth_corr_mm,beta,gamma_boost,velocity_mm_s,motion_mm,gain,offset_mm,cos_tilt
0,1760756770806,0.5047233991849549,0.5047233991849549,0.5047233991849549,0.5299595691442027,0.2,1.05,0.0,0.0,1.0,0.0,0.9982476975505239
1,1760756770832,0.8220798763050233,0.7903442285930165,0.757498852080905,0.8201875131166961,0.2772860151638117,1.0577519786498806,0.05194918555445468,0.3173564771200684,1.0,0.0,0.9982476975505239
2,1760756770868,0.9453620653694031,0.9298602816917645,0.9100888298506189,0.9681809116583603,0.23988645878135156,1.0540313413104503,0.09487873847820201,0.1878632132884982,1.0,0.0,0.9982476975505239
3,1760756770916,0.9633899761562071,0.9600370067097629,0.9546270763442352,1.0054230644115432,0.2112292822826464,1.0511721169676043,0.10930830964383251,0.05330114630558824,1.0,0.0,0.9982476975505239
4,1760756770930,1.0462671213422148,1.0376441098789695,1.0284849521054698,1.0858683553981843,0.21772462388497327,1.0518345974941015,0.13807801245337575,0.09164004499797962,1.0,0.0,0.9982476975505239
5,1760756770973,0.9670193929336748,0.9740818646282042,0.9808770858279077,1.0281332069698226,0.21288276679329604,1.0513393985708754,0.11360420343505992,0.06146555917179497,1.0,0.0,0.9982476975505239
6,1760756771004,0.7539647030850265,0.7759764192393444,0.7999627052109258,0.832143795868792,0.26021643954986073,1.056029066162854,0.016493795261662447,0.22691238274288117,1.0,0.0,0.9982476975505239
7,1760756771040,0.8617099970970434,0.8531366393112736,0.8470994061042854,0.8939841700580222,0.2143966408014669,1.0514592595093033,0.0435453981254367,0.061747291886117606,1.0,0.0,0.9982476975505239
8,1760756771072,0.7504020232438958,0.7606754848506336,0.7707387282893524,0.8064316071792135,0.22578072383617454,1.0525806536109594,-0.0057360607597344085,0.09669738286038954,1.0,0.0,0.9982476975505239
9,1760756771109,0.740142708949671,0.7421959865397674,0.7454371240305184,0.78217661526897,0.2083019445624265,1.0508405011730404,-0.022903815106133665,0.03059601933968137,1.0,0.0,0.9982476975505239
10,1760756771138,0.9096631672320082,0.8929164491627842,0.8759972992787142,0.9313777147661604,0.23621673318120068,1.0536546049622717,0.07318143144821777,0.1642260432014898,1.0,0.0,0.9982476975505239
11,1760756771171,0.9453432956060689,0.9401006109617404,0.9330738542823519,0.9839330830633382,0.21484452718388308,1.051536494021079,0.11564733931284722,0.06934599632735472,1.0,0.0,0.9982476975505239
12,1760756771206,1.0843959589999905,1.0699664241961655,1.0548290000852272,1.1177538667237537,0.22822754316935662,1.0529183210814392,0.21237058778554246,0.15132210471763863,1.0,0.0,0.9982476975505239
13,1760756771238,1.1121022152157765,1.1078886361138154,1.102664183234656,1.1611869386470133,0.2106711818070633,1.0511784781424516,0.2474665816561072,0.05727321513054928,1.0,0.0,0.9982476975505239
14,1760756771281,0.9402668194550926,0.9570290011209649,0.9744905606060752,1.0181908418306544,0.23472992437868456,1.0535291330945515,0.12475701485085686,0.16239736377956338,1.0,0.0,0.9982476975505239
15,1760756771311,0.9159489524208815,0.9200569572908899,0.9266972384757528,0.9718532936454144,0.2128969421192943,1.0513239641684573,0.07615545895069434,0.058541608185193716,1.0,0.0,0.9982476975505239
16,1760756771340,0.7631675478428188,0.7788564887876259,0.7958790842758459,0.8307307436092135,0.24293511312238036,1.0543174076612134,-0.053102997722865586,0.163529690632934,1.0,0.0,0.9982476975505239
17,1760756771373,0.9196847311906213,0.9056019069503218,0.8929950001933551,0.9464513352529577,0.22699226533242864,1.0527198657234504,0.04586486712795895,0.12380564691477547,1.0,0.0,0.9982476975505239
18,1760756771405,1.1444353670607024,1.1205520210496644,1.0950203841351918,1.1674805207661598,0.24431999046444183,1.0545455926496259,0.252430229292254,0.2514403668673473,1.0,0.0,0.9982476975505239
19,1760756771432,0.9539356761562552,0.9705973106455962,0.985587994450599,1.0301997787078974,0.22977114936374052,1.0530346186506712,0.12778603177132902,0.14108470797893657,1.0,0.0,0.9982476975505239
20,1760756771472,0.7785942077772053,0.7977945180640443,0.8194484116672954,0.8538865685738748,0.25325626609836716,1.0553511788735632,-0.05678280828099416,0.20699378667339363,1.0,0.0,0.9982476975505239
21,1760756771497,0.8459770622942373,0.841158807871218,0.8384997590477339,0.8825884033438468,0.20632211430020012,1.0506473323469083,-0.033602037529555394,0.026528650626941874,1.0,0.0,0.9982476975505239
22,1760756771535,0.5742772896613929,0.6009654414823754,0.6275786547153976,0.6483224048773424,0.2924245675646282,1.0593641375046126,-0.27040166255476294,0.264222469386341,1.0,0.0,0.9982476975505239
23,1760756771572,0.5454076060514123,0.5509633895945085,0.5585679570652263,0.5850963072194736,0.23064092462532693,1.0532167931637035,-0.33933489149075835,0.08217104866398539,1.0,0.0,0.9982476975505239
24,1760756771605,0.7029255455111686,0.6877293299195026,0.6719378608934031,0.7162576027413934,0.2413639341343283,1.054223581601976,-0.19375153009563775,0.14435758844594226,1.0,0.0,0.9982476975505239
25,1760756771636,0.5113699809357793,0.5290059158341517,0.5443385511873046,0.5659129327063701,0.2633049180304191,1.0564822732197012,-0.337292037020824,0.16056787995762378,1.0,0.0,0.9982476975505239
26,1760756771661,0.5808699455842438,0.5756835426092346,0.5709014964957265,0.6024972989437091,0.21301598614332237,1.051432951009212,-0.2918942108439573,0.0365313943969392,1.0,0.0,0.9982476975505239
27,1760756771702,0.6438156876347781,0.6370024731322238,0.6284921081163132,0.6650151364410339,0.22296571052563613,1.0523911023636714,-0.2100695802394542,0.07291419113905162,1.0,0.0,0.9982476975505239
28,1760756771740,0.5321120590877683,0.5426011004922138,0.5514504617929179,0.5762955750789255,0.23666961552497429,1.0538002254234853,-0.2961419355285505,0.09638004902854491,1.0,0.0,0.9982476975505239
