frame_idx,timestamp,depth_raw_mm,depth_ema_mm,depth_kf_mm,depth_corr_mm,beta,gamma_boost,velocity_mm_s,motion_mm,gain,offset_mm,cos_tilt
0,1760756589441,-0.0042753230651498735,-0.0042753230651498735,-0.0042753230651498735,-0.004489089218407368,0.2,1.05,0.0,0.0,1.0,0.0,0.9982476975505239
1,1760756589474,-0.08137048734485619,-0.07366097091688556,-0.06568186892719463,-0.07674329137218355,0.3895083120438016,1.0689565101933955,-0.012619975589791948,0.07709516427970632,1.0,0.0,0.9982476975505239
2,1760756589510,-0.1465781348439822,-0.13928641845127254,-0.13080635391642498,-0.1439878278237357,0.3104255139033996,1.0610565160845216,-0.03103265373656975,0.08089626591678756,1.0,0.0,0.9982476975505239
3,1760756589542,-0.1627091078026795,-0.16036683886753883,-0.15706829887178414,-0.16696390734022515,0.2392739709674415,1.053945320886788,-0.03983064454153594,0.03190275388625452,1.0,0.0,0.9982476975505239
4,1760756589574,-0.2921742952567375,-0.27899354961781764,-0.2650774041602132,-0.2891950070678759,0.2926081475007101,1.0592984088548465,-0.08354245505625671,0.13510599638495335,1.0,0.0,0.9982476975505239
5,1760756589608,-0.17139801856429399,-0.18215757166964636,-0.19202749449359116,-0.19696198923525873,0.3093834530238021,1.0609599429341043,-0.047994737164559154,0.0936793855959192,1.0,0.0,0.9982476975505239
6,1760756589644,0.02230742874513827,0.0018609287036598123,-0.020608254229868256,-0.003786179143852207,0.4,1.1,0.04297355732600226,0.21433492323872944,1.0,0.0,0.9982476975505239
7,1760756589675,-0.09141141693229385,-0.08208418236869848,-0.07486710377400092,-0.08602729187855565,0.35492524226753464,1.0654973101160023,0.01063530944211804,0.07080316270242559,1.0,0.0,0.9982476975505239
8,1760756589703,-0.09935787927747254,-0.09763050958659514,-0.09498311194874495,-0.10135118844972137,0.2493011023767871,1.0549311584940895,-0.0023294586902351307,0.024490775503471618,1.0,0.0,0.9982476975505239
9,1760756589740,-0.15197190937520266,-0.14653776939634192,-0.14065293686746416,-0.15203563447313734,0.27504887723588367,1.0575199629109087,-0.033500416267249866,0.05698879742645771,1.0,0.0,0.9982476975505239
10,1760756589774,-0.23393857207295174,-0.22519849180529075,-0.21567664138603337,-0.23359966940991264,0.27988327087884945,1.0580277361931711,-0.08757578952518265,0.09328563520548758,1.0,0.0,0.9982476975505239
11,1760756589799,-0.41243097723072675,-0.39370772868818316,-0.37375329729898854,-0.4081740663360571,0.2957240297068737,1.0596660792702979,-0.20816955469001683,0.19675433584469337,1.0,0.0,0.9982476975505239
12,1760756589844,-0.3779038486045605,-0.37948423661292274,-0.3796216916948434,-0.39836799010013646,0.20250754872184812,1.0503440359396954,-0.20729126113458696,0.004150551305571959,1.0,0.0,0.9982476975505239
13,1760756589876,-0.23201839549021505,-0.24676497960248583,-0.2626456514191072,-0.26847910941352776,0.3273844999155918,1.0627837247724532,-0.10061062420897203,0.14760329620462834,1.0,0.0,0.9982476975505239
14,1760756589903,-0.3026886399861315,-0.29709627394776694,-0.2935676371777018,-0.31122106111667186,0.22664622806346268,1.0527210563196792,-0.1254078074065549,0.04004298856702432,1.0,0.0,0.9982476975505239
15,1760756589948,-0.07651001243863804,-0.09856863858955092,-0.12114172769160267,-0.11361794574945852,0.4,1.1,0.03980917983995211,0.21705762473906376,1.0,0.0,0.9982476975505239
16,1760756589977,-0.36697239802321274,-0.34013202207984655,-0.3151926016325386,-0.35360692612877875,0.33420172580079627,1.0634874765905222,-0.14956446765010842,0.24583067033161007,1.0,0.0,0.9982476975505239
17,1760756590011,-0.21728979199237247,-0.22957401500111987,-0.23981894375202836,-0.2470564770479381,0.29021595710324577,1.0590527081763537,-0.06913881339785248,0.09790280964016612,1.0,0.0,0.9982476975505239
18,1760756590042,-0.07307395401682269,-0.08872396011525241,-0.10605163561744088,-0.10174539958208023,0.4,1.0956793316778481,0.07105186758218389,0.16674498973520568,1.0,0.0,0.9982476975505239
19,1760756590076,-0.4698134210145425,-0.4317044749246135,-0.3946873240460136,-0.4490263426685066,0.3552084990455462,1.0656273817788884,-0.23673749851960085,0.3637617853971016,1.0,0.0,0.9982476975505239
20,1760756590109,-0.16392884448687706,-0.1907064075306507,-0.21459490233496492,-0.209519757188582,0.4,1.078173194457779,-0.03312184133514667,0.23075847955913653,1.0,0.0,0.9982476975505239
21,1760756590140,-0.4016073783053939,-0.3805172812279196,-0.36194942765929305,-0.39578831348517485,0.2934242462551966,1.0594301704335352,-0.1949906844790841,0.18701247597042897,1.0,0.0,0.9982476975505239
22,1760756590182,-0.08667071099213393,-0.11605536801571249,-0.14446739763823857,-0.1334835952777764,0.4,1.1,0.05781448797078306,0.27527871666715914,1.0,0.0,0.9982476975505239
23,1760756590200,-0.2749224992873335,-0.25903578616017137,-0.24593114724686718,-0.26963203272898445,0.29499430102601465,1.0595268689945176,-0.06097531536948278,0.1304551016490949,1.0,0.0,0.9982476975505239
24,1760756590245,-0.334841542516463,-0.3272609668808338,-0.31834661936949077,-0.3403918765936902,0.2533205304651607,1.0553964740141937,-0.14315770595015798,0.0889103952695958,1.0,0.0,0.9982476975505239
25,1760756590279,-0.256576992187557,-0.26364538965688467,-0.270327124691624,-0.28155711725212,0.24826971903988532,1.054863244101062,-0.08060488238554853,0.061769627181933795,1.0,0.0,0.9982476975505239
26,1760756590308,-0.30319840292377553,-0.29924310159708645,-0.29629793351892897,-0.3133853929307085,0.2218457906726239,1.0522334330967533,-0.10856450998014003,0.032871278232151524,1.0,0.0,0.9982476975505239
